loan_loan_id,account_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,district_id,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,count_other_trans,sum_other_amount_in,sum_other_amount_out,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
6227,6030,1995-03-04,28248,24,1177.0,A,47,monthly,557.0,762506,398116.0,364390.0,0.0,0.0,3193.0,210.0,0.0,0,94,26855.0,0.0,0.0,15.0,180.0,759103,62,394923.0,364180.0,33744,F,29,29.0,1,0,1,0,162580,0.728,9538,111,1.655,5744.5
6228,6034,1993-12-01,464520,60,7742.0,B,6,weekly,257.0,906836,497104.0,409732.0,0.0,0.0,1751.0,210.0,0.0,0,68,63296.0,0.0,0.0,60.0,400.0,904875,52,495353.0,409522.0,101797,F,59,59.0,1,0,0,0,77963,0.515,8546,126,3.46,2880.0
6229,6040,1994-10-02,11736,24,489.0,A,1,monthly,528.0,802374,414677.0,387697.0,34255.0,65195.0,2673.0,195.0,0.0,0,133,28286.0,2635.0,5015.0,15.0,137.0,700056,77,412004.0,288052.0,26984,M,61,61.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6232,6051,1994-07-08,276660,36,7685.0,B,56,monthly,314.0,202962,111372.0,91590.0,21900.0,0.0,729.0,90.0,0.0,0,58,17295.0,2400.0,0.0,15.0,90.0,180243,35,110643.0,69600.0,19783,M,50,50.0,1,0,0,0,124605,0.46,8772,126,4.79,3006.0
6234,6061,1998-05-28,5148,12,429.0,C,1,monthly,446.0,600304,324800.0,275504.0,76689.0,0.0,2544.0,135.0,0.0,0,80,22436.0,8521.0,0.0,15.0,202.0,520936,49,322256.0,198680.0,49297,F,36,36.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6235,6062,1998-04-19,321360,60,5356.0,C,24,monthly,599.0,1588163,820041.0,768122.0,169728.0,0.0,3894.0,225.0,0.0,0,140,30023.0,10608.0,0.0,15.0,172.0,1414316,90,816147.0,598169.0,51924,M,24,24.0,1,1,0,0,122603,0.8,8991,128,1.6549999999999998,5235.5
6237,6075,1998-01-06,407952,48,8499.0,D,19,monthly,478.0,269409,140084.0,129325.0,34200.0,0.0,958.0,165.0,0.0,0,78,7515.0,0.0,0.0,15.0,53.0,234086,42,139126.0,94960.0,10779,F,25,25.0,1,0,0,0,51428,0.527,8402,120,3.54,1049.0
6239,6083,1997-09-28,360864,48,7518.0,D,6,weekly,374.0,1213716,620550.0,593166.0,80400.0,0.0,3165.0,240.0,0.0,0,86,78177.0,8300.0,0.0,30.0,273.0,1129911,52,617385.0,512526.0,27383,F,22,22.0,1,0,0,0,77963,0.515,8546,126,3.46,2880.0
6242,6097,1997-10-22,26208,36,728.0,C,29,monthly,129.0,53848,45748.0,8100.0,0.0,0.0,292.0,0.0,0.0,0,12,6300.0,0.0,0.0,0.0,139.0,53556,9,45456.0,8100.0,37648,F,26,26.0,1,0,0,0,45714,0.556,8843,113,3.2,853.0
6244,6118,1995-01-08,270648,36,7518.0,B,1,weekly,307.0,933021,492011.0,441010.0,34200.0,0.0,4334.0,210.0,0.0,0,72,94530.0,0.0,0.0,30.0,726.0,894277,39,487677.0,406600.0,50997,M,62,62.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6249,6138,1997-07-30,67608,24,2817.0,C,54,monthly,189.0,213374,115290.0,98084.0,10869.0,0.0,514.0,15.0,0.0,0,23,32784.0,10869.0,0.0,15.0,127.0,201976,16,114776.0,87200.0,17206,F,36,40.0,2,0,0,0,387570,1.0,9897,140,1.78,18708.5
6253,6148,1994-11-04,59760,24,2490.0,A,74,monthly,312.0,447943,244538.0,203405.0,39235.0,0.0,1539.0,90.0,0.0,0,54,20662.0,7847.0,0.0,15.0,186.0,407079,33,242999.0,164080.0,41148,M,41,38.0,2,1,0,0,323870,1.0,10673,100,5.07,18564.5
6254,6157,1997-12-28,247920,48,5165.0,C,34,monthly,412.0,922162,471110.0,451052.0,95230.0,0.0,2709.0,135.0,0.0,0,83,61786.0,9523.0,0.0,15.0,339.0,824088,52,468401.0,355687.0,20060,F,57,57.0,1,1,0,0,125236,0.877,9675,100,7.04,5256.5
6255,6158,1997-02-08,247920,48,5165.0,D,67,monthly,271.0,46192,35092.0,11100.0,0.0,0.0,422.0,0.0,0.0,0,15,200.0,0.0,0.0,0.0,132.0,45770,11,34670.0,11100.0,23990,F,42,42.0,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
6272,6226,1994-12-20,398640,60,6644.0,C,74,weekly,512.0,1423557,741438.0,682119.0,0.0,0.0,3591.0,360.0,0.0,0,86,47730.0,0.0,0.0,30.0,220.0,1419606,58,737847.0,681759.0,59317,F,39,39.0,1,0,0,0,323870,1.0,10673,100,5.07,18564.5
6278,6265,1997-06-10,87360,24,3640.0,C,5,monthly,221.0,1129042,593767.0,535275.0,43644.0,0.0,1779.0,90.0,0.0,0,69,75381.0,7274.0,0.0,15.0,319.0,1083529,51,591988.0,491541.0,58492,M,62,62.0,1,1,0,0,95616,0.514,9307,118,4.115,2828.0
6279,6273,1994-06-07,87360,24,3640.0,A,38,monthly,321.0,244370,136714.0,107656.0,0.0,0.0,1585.0,30.0,0.0,0,30,8115.0,0.0,0.0,15.0,138.0,242755,18,135129.0,107626.0,29073,M,37,37.0,1,1,0,0,85852,0.598,8965,104,7.615,2737.5
6283,6289,1996-08-11,85632,48,1784.0,C,64,monthly,494.0,1294751,697344.0,597407.0,0.0,0.0,4081.0,150.0,0.0,0,85,39215.0,0.0,0.0,15.0,315.0,1290520,60,693263.0,597257.0,99939,F,50,50.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
6294,6353,1995-02-12,79920,60,1332.0,C,26,monthly,443.0,732208,381738.0,350470.0,5860.0,0.0,2480.0,150.0,0.0,0,95,34845.0,586.0,0.0,15.0,210.0,723718,61,379258.0,344460.0,31272,M,46,46.0,1,1,0,0,170449,1.0,10787,131,2.8449999999999998,6151.0
6296,6358,1996-08-06,270384,48,5633.0,C,3,monthly,437.0,1079110,568471.0,510639.0,130760.0,0.0,2419.0,150.0,0.0,0,87,35054.0,13076.0,0.0,15.0,115.0,945781,53,566052.0,379729.0,57835,M,37,37.0,1,0,0,0,75232,0.41700000000000004,8980,111,2.0549999999999997,2818.5
6297,6363,1994-10-25,17508,12,1459.0,A,74,monthly,450.0,348685,198355.0,150330.0,0.0,0.0,2135.0,150.0,0.0,0,72,11935.0,0.0,0.0,15.0,160.0,346400,48,196220.0,150180.0,48027,M,53,53.0,1,0,1,0,323870,1.0,10673,100,5.07,18564.5
6302,6397,1996-09-16,181020,60,3017.0,C,48,monthly,551.0,676464,359492.0,316972.0,0.0,0.0,2242.0,195.0,0.0,0,93,7518.0,0.0,0.0,15.0,129.0,674027,63,357250.0,316777.0,42526,F,33,32.0,2,0,0,0,78955,0.59,9060,124,2.07,1686.0
6303,6400,1996-02-12,72408,24,3017.0,B,31,after_transaction,126.0,181964,109164.0,72800.0,0.0,0.0,740.0,0.0,0.0,0,13,14000.0,0.0,0.0,0.0,210.0,181224,9,108424.0,72800.0,36364,F,41,41.0,1,0,0,0,51313,0.5920000000000001,8930,108,3.85,1390.0
6306,6425,1994-12-20,36684,12,3057.0,A,31,monthly,631.0,596086,315586.0,280500.0,91700.0,0.0,2422.0,240.0,0.0,0,125,25155.0,7200.0,0.0,15.0,124.0,501724,73,313164.0,188560.0,35093,F,21,21.0,1,0,0,0,51313,0.5920000000000001,8930,108,3.85,1390.0
6309,6434,1996-11-11,110136,24,4589.0,A,1,monthly,553.0,734618,387682.0,346936.0,29346.0,0.0,2398.0,90.0,0.0,0,63,26006.0,4891.0,0.0,15.0,156.0,702784,39,385284.0,317500.0,40747,F,41,41.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6310,6440,1997-06-17,34572,12,2881.0,A,1,monthly,228.0,534396,309029.0,225367.0,0.0,0.0,1314.0,60.0,0.0,0,40,6515.0,0.0,0.0,15.0,115.0,533022,30,307715.0,225307.0,83662,F,23,23.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6312,6453,1998-05-17,10944,36,304.0,C,34,monthly,659.0,258542,143787.0,114755.0,27252.0,9738.0,1848.0,255.0,0.0,0,165,2865.0,1514.0,541.0,15.0,106.0,219449,91,141939.0,77510.0,29035,M,48,48.0,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
6313,6461,1997-06-15,150912,36,4192.0,C,50,monthly,333.0,680769,362252.0,318517.0,0.0,0.0,1861.0,135.0,0.0,0,67,30600.0,0.0,0.0,15.0,191.0,678773,48,360391.0,318382.0,43737,F,24,26.5,2,1,0,0,102609,0.52,8187,94,5.125,2128.5
6315,6472,1995-02-06,43164,12,3597.0,A,61,monthly,363.0,978994,505171.0,473823.0,0.0,0.0,3581.0,120.0,0.0,0,69,54283.0,0.0,0.0,15.0,230.0,975293,49,501590.0,473703.0,31350,F,23,23.0,1,0,0,0,117897,0.5379999999999999,8814,107,5.220000000000001,2085.5
6316,6473,1994-05-26,76908,12,6409.0,B,12,monthly,485.0,1318714,666800.0,651914.0,0.0,0.0,3131.0,180.0,0.0,0,102,37248.0,0.0,0.0,15.0,210.0,1315403,74,663669.0,651734.0,14889,F,53,53.0,1,0,0,0,107870,0.58,8754,137,4.055,3836.0
6320,6495,1998-04-28,104964,12,8747.0,C,6,monthly,644.0,832952,432870.0,400082.0,146302.0,0.0,3246.0,240.0,0.0,0,124,21641.0,8606.0,0.0,15.0,161.0,683164,71,429624.0,253540.0,32793,M,33,33.0,1,0,0,0,77963,0.515,8546,126,3.46,2880.0
6321,6505,1998-10-08,38496,12,3208.0,C,7,monthly,390.0,281082,186652.0,94430.0,0.0,0.0,2276.0,30.0,0.0,0,36,31215.0,0.0,0.0,15.0,327.0,278776,21,184376.0,94400.0,92238,F,35,35.0,1,1,0,0,94725,0.634,9920,130,2.535,4567.5
6322,6510,1997-05-06,76992,24,3208.0,C,74,monthly,139.0,518818,285648.0,233170.0,0.0,0.0,974.0,60.0,0.0,0,35,36202.0,0.0,0.0,15.0,182.0,517784,26,284674.0,233110.0,52479,M,34,34.0,1,1,0,0,323870,1.0,10673,100,5.07,18564.5
6336,6555,1994-03-31,212400,36,5900.0,A,38,weekly,391.0,802413,433318.0,369095.0,0.0,0.0,2221.0,270.0,0.0,0,71,70130.0,0.0,0.0,30.0,250.0,799922,50,431097.0,368825.0,64221,F,33,33.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
6338,6592,1997-08-24,390660,60,6511.0,C,1,monthly,308.0,1276044,668499.0,607545.0,86040.0,0.0,1914.0,105.0,0.0,0,81,31770.0,10755.0,0.0,15.0,158.0,1187985,57,666585.0,521400.0,60957,F,21,21.0,1,0,0,1,1204953,1.0,12541,167,0.315,92392.0
6342,6609,1995-11-12,60156,36,1671.0,B,16,monthly,230.0,894450,480581.0,413869.0,15524.0,0.0,1455.0,60.0,0.0,0,56,122520.0,3881.0,0.0,15.0,236.0,877411,41,479126.0,398285.0,106113,M,23,23.0,1,0,0,0,93931,0.569,8427,107,1.32,1893.5
6346,6649,1997-05-22,100260,60,1671.0,C,1,monthly,684.0,612930,345372.0,267558.0,0.0,0.0,2819.0,60.0,0.0,0,62,42156.0,0.0,0.0,15.0,258.0,610051,42,342553.0,267498.0,77814,M,32,32.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
6350,6678,1997-07-09,294384,48,6133.0,C,54,monthly,553.0,1870843,958976.0,911867.0,0.0,0.0,4180.0,225.0,0.0,0,129,150115.0,0.0,0.0,15.0,376.0,1866438,96,954796.0,911642.0,47114,F,33,33.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
6353,6686,1997-12-25,116496,24,4854.0,C,61,monthly,684.0,1382243,703254.0,678989.0,0.0,0.0,3704.0,255.0,0.0,0,120,70236.0,0.0,0.0,15.0,165.0,1378284,82,699550.0,678734.0,24271,M,41,41.0,1,0,0,0,117897,0.5379999999999999,8814,107,5.220000000000001,2085.5
6354,6688,1996-10-23,22968,36,638.0,C,16,monthly,120.0,46031,42431.0,3600.0,0.0,0.0,211.0,0.0,0.0,0,11,3600.0,0.0,0.0,0.0,113.0,45820,8,42220.0,3600.0,38831,F,49,49.0,1,0,0,0,93931,0.569,8427,107,1.32,1893.5
6355,6699,1997-09-24,127200,48,2650.0,C,35,monthly,473.0,563525,301301.0,262224.0,73030.0,0.0,1784.0,150.0,0.0,0,95,14422.0,7303.0,0.0,15.0,142.0,488561,61,299517.0,189044.0,39078,M,34,34.0,1,0,0,0,88768,0.805,8867,130,1.105,3502.0
6356,6701,1993-12-08,95400,36,2650.0,A,49,weekly,268.0,487423,257545.0,229878.0,0.0,0.0,1396.0,180.0,0.0,0,47,10430.0,0.0,0.0,30.0,135.0,485847,32,256149.0,229698.0,27697,M,28,28.0,1,0,0,0,75685,0.608,8208,155,2.03,1891.5
6357,6706,1998-07-12,64860,60,1081.0,C,38,monthly,561.0,516504,285362.0,231142.0,27748.0,11410.0,3158.0,210.0,0.0,0,132,19583.0,1982.0,815.0,15.0,199.0,473978,72,282204.0,191774.0,54222,F,20,20.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
6358,6715,1995-01-14,137880,60,2298.0,D,48,weekly,486.0,536139,278053.0,258086.0,0.0,0.0,1544.0,330.0,0.0,0,89,32030.0,0.0,0.0,30.0,120.0,534265,63,276509.0,257756.0,19967,M,36,36.0,1,0,0,0,78955,0.59,9060,124,2.07,1686.0
6362,6738,1995-10-31,37908,12,3159.0,A,62,monthly,460.0,568902,307506.0,261396.0,0.0,0.0,2242.0,150.0,0.0,0,76,17515.0,0.0,0.0,15.0,218.0,566510,52,305264.0,261246.0,46114,F,23,23.0,1,0,0,0,145688,0.40700000000000003,8544,109,1.53,2812.5
6377,6792,1997-03-17,17184,12,1432.0,A,1,monthly,310.0,262697,151735.0,110962.0,21120.0,2538.0,1318.0,90.0,0.0,0,70,4907.0,3520.0,423.0,15.0,116.0,237631,42,150417.0,87214.0,40773,F,55,55.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6386,6856,1997-04-30,124344,36,3454.0,C,43,monthly,620.0,925059,495751.0,429308.0,43469.0,118405.0,2123.0,255.0,0.0,0,148,20031.0,2557.0,6965.0,15.0,178.0,760807,77,493628.0,267179.0,66450,F,20,20.0,1,0,0,0,161854,0.763,9425,125,2.1,3988.0
6399,6902,1997-12-21,49320,36,1370.0,C,60,monthly,425.0,312055,169370.0,142685.0,37380.0,0.0,1711.0,135.0,0.0,0,81,17580.0,3738.0,0.0,15.0,123.0,272829,49,167659.0,105170.0,26687,M,33,33.0,1,0,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
6402,6922,1998-12-06,139488,24,5812.0,C,3,weekly,573.0,1353675,700816.0,652859.0,0.0,0.0,3551.0,420.0,0.0,0,104,29530.0,0.0,0.0,30.0,299.0,1349704,72,697265.0,652439.0,47956,M,30,30.0,1,0,0,0,75232,0.41700000000000004,8980,111,2.0549999999999997,2818.5
6403,6924,1995-12-05,194880,48,4060.0,C,74,monthly,552.0,925244,478123.0,447121.0,64190.0,0.0,2860.0,210.0,0.0,0,113,27400.0,4585.0,0.0,15.0,172.0,857984,67,475263.0,382721.0,31022,M,20,20.0,1,0,0,1,323870,1.0,10673,100,5.07,18564.5
6407,6930,1994-05-26,25944,24,1081.0,A,41,monthly,260.0,396079,232739.0,163340.0,0.0,0.0,1905.0,60.0,0.0,0,37,24415.0,0.0,0.0,15.0,283.0,394114,25,230834.0,163280.0,69399,F,39,39.0,1,1,0,0,118650,0.856,9832,114,3.89,5958.0
6415,6950,1997-02-12,475680,48,9910.0,C,36,monthly,123.0,160306,103406.0,56900.0,0.0,0.0,407.0,0.0,0.0,0,12,23900.0,0.0,0.0,0.0,192.0,159899,9,102999.0,56900.0,46505,F,33,33.0,2,1,0,0,159617,0.852,9198,131,3.79,5964.0
6421,6985,1996-07-25,96768,36,2688.0,C,38,monthly,364.0,874120,455756.0,418364.0,92169.0,0.0,2273.0,105.0,0.0,0,66,20782.0,13167.0,0.0,15.0,178.0,779573,41,453483.0,326090.0,37396,F,31,34.5,2,0,0,0,85852,0.598,8965,104,7.615,2737.5
6435,7045,1997-06-16,288720,48,6015.0,C,51,monthly,172.0,369418,235803.0,133615.0,0.0,0.0,805.0,15.0,0.0,0,21,39815.0,0.0,0.0,15.0,217.0,368598,15,234998.0,133600.0,102188,M,56,56.0,1,1,0,0,121947,0.705,8541,131,2.7350000000000003,3667.5
6436,7049,1998-05-22,495180,60,8253.0,C,69,monthly,222.0,711694,372964.0,338730.0,0.0,0.0,972.0,30.0,0.0,0,31,40715.0,0.0,0.0,15.0,100.0,710692,23,371992.0,338700.0,34236,F,20,20.0,1,0,0,1,42821,0.484,8173,124,7.01,1358.0
6437,7052,1997-11-09,63972,36,1777.0,D,55,after_transaction,115.0,53452,46252.0,7200.0,0.0,0.0,212.0,0.0,0.0,0,11,4500.0,0.0,0.0,0.0,106.0,53240,8,46040.0,7200.0,39053,M,52,52.0,1,0,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
6442,7082,1998-02-08,194160,48,4045.0,C,57,monthly,520.0,446349,238030.0,208319.0,76308.0,195.0,1750.0,180.0,0.0,0,133,19915.0,6359.0,15.0,15.0,83.0,367916,80,236280.0,131636.0,29714,F,54,54.0,1,0,0,0,161954,0.48,8720,116,4.1,3690.0
6450,7099,1998-06-10,234336,48,4882.0,C,1,monthly,659.0,1358786,712532.0,646254.0,4012.0,9504.0,3054.0,255.0,0.0,0,169,26445.0,236.0,528.0,15.0,112.0,1341961,96,709478.0,632483.0,66285,F,28,28.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6456,7123,1993-12-09,47016,12,3918.0,A,64,after_transaction,239.0,514594,286684.0,227910.0,58324.0,0.0,1485.0,400.0,0.0,0,42,43681.0,14581.0,0.0,100.0,283.0,454385,26,285199.0,169186.0,58773,F,42,42.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
6460,7133,1994-11-06,48672,36,1352.0,A,1,monthly,415.0,153020,88063.0,64957.0,24147.0,1035.0,1206.0,135.0,0.0,0,97,4813.0,2683.0,115.0,15.0,100.0,126497,57,86857.0,39640.0,23125,F,51,51.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6461,7136,1996-09-19,74124,36,2059.0,C,12,weekly,529.0,1100883,563271.0,537612.0,11880.0,6017.0,3145.0,330.0,0.0,0,122,9692.0,1080.0,547.0,30.0,174.0,1079511,74,560126.0,519385.0,25658,F,60,60.0,1,0,0,0,107870,0.58,8754,137,4.055,3836.0
6464,7156,1998-04-16,49488,24,2062.0,C,71,monthly,217.0,311998,185727.0,126271.0,0.0,0.0,1536.0,45.0,0.0,0,32,23434.0,0.0,0.0,15.0,207.0,310417,22,184191.0,126226.0,59456,F,58,58.0,1,1,0,0,161227,0.6970000000000001,8678,102,5.735,4787.5
6468,7176,1997-11-30,203940,60,3399.0,C,1,monthly,358.0,526119,288599.0,237520.0,42770.0,0.0,1899.0,90.0,0.0,0,54,19325.0,6110.0,0.0,15.0,185.0,481360,31,286700.0,194660.0,51081,F,45,45.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6469,7180,1998-11-17,99744,24,4156.0,C,7,weekly,523.0,884765,478322.0,406443.0,105157.0,0.0,2421.0,360.0,0.0,0,102,17219.0,8089.0,0.0,30.0,219.0,776827,61,475901.0,300926.0,71879,F,28,28.0,1,0,0,0,94725,0.634,9920,130,2.535,4567.5
6470,7181,1998-05-17,49872,12,4156.0,C,77,after_transaction,684.0,1296522,686520.0,610002.0,105630.0,336.0,4362.0,2100.0,0.0,0,215,33481.0,5030.0,16.0,100.0,343.0,1184094,130,682158.0,501936.0,76514,F,32,32.0,1,0,0,0,148545,0.535,8909,113,4.779999999999999,3525.0
6471,7184,1996-08-04,155640,24,6485.0,A,5,monthly,412.0,608362,324427.0,283935.0,30906.0,6219.0,2054.0,135.0,0.0,0,105,24295.0,3434.0,691.0,15.0,188.0,569048,65,322373.0,246675.0,40509,F,56,56.0,1,0,0,0,95616,0.514,9307,118,4.115,2828.0
6474,7190,1995-06-06,63360,60,1056.0,C,49,monthly,638.0,378640,202136.0,176504.0,86304.0,0.0,2458.0,240.0,0.0,0,119,12029.0,5394.0,0.0,15.0,108.0,289638,67,199678.0,89960.0,25650,M,44,40.5,2,0,0,0,75685,0.608,8208,155,2.03,1891.5
6486,7240,1998-01-15,152160,60,2536.0,C,17,monthly,632.0,699773,359877.0,339896.0,146176.0,0.0,2455.0,240.0,0.0,0,121,13651.0,9136.0,0.0,15.0,97.0,550902,69,357422.0,193480.0,19987,F,51,51.0,2,0,0,0,74062,0.614,8114,119,2.46,1092.0
6490,7262,1997-02-10,73260,60,1221.0,C,70,monthly,164.0,169788,98913.0,70875.0,1900.0,0.0,546.0,15.0,0.0,0,21,25275.0,1900.0,0.0,15.0,177.0,167327,14,98367.0,68960.0,28038,F,59,59.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
6495,7274,1998-03-12,49044,12,4087.0,C,11,monthly,165.0,362052,193616.0,168436.0,9206.0,0.0,844.0,30.0,0.0,0,22,20321.0,9206.0,0.0,15.0,167.0,351972,13,192772.0,159200.0,25181,F,46,46.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
6499,7401,1994-01-05,80952,24,3373.0,A,1,monthly,313.0,428643,228696.0,199947.0,36330.0,0.0,1300.0,90.0,0.0,0,54,34877.0,7266.0,0.0,15.0,150.0,390923,33,227396.0,163527.0,28764,M,54,56.5,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6501,7418,1996-04-29,30276,12,2523.0,B,21,monthly,388.0,462589,243761.0,218828.0,119200.0,0.0,4416.0,120.0,0.0,0,92,20415.0,18500.0,0.0,15.0,300.0,338853,40,239345.0,99508.0,24930,F,60,60.0,1,0,0,0,103347,0.67,9104,123,1.785,2326.5
6502,7424,1997-12-08,30276,12,2523.0,A,68,monthly,498.0,1989918,1008881.0,981037.0,95438.0,2296.0,3812.0,210.0,0.0,0,164,98084.0,6817.0,164.0,15.0,393.0,1888162,107,1005069.0,883093.0,27847,M,37,37.0,1,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
6508,7437,1998-04-19,110736,48,2307.0,C,19,weekly,254.0,262170,148383.0,113787.0,27604.0,912.0,1093.0,120.0,0.0,0,55,9990.0,6901.0,228.0,30.0,108.0,232441,35,147290.0,85151.0,34595,F,59,59.0,1,0,0,0,51428,0.527,8402,120,3.54,1049.0
6509,7445,1994-03-15,55368,24,2307.0,A,64,monthly,362.0,852849,432631.0,420218.0,0.0,0.0,3620.0,150.0,0.0,0,98,20813.0,0.0,0.0,15.0,93.0,849079,66,429011.0,420068.0,12414,F,60,60.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
6512,7454,1994-05-26,63312,48,1319.0,A,4,monthly,402.0,164925,96738.0,68187.0,18448.0,0.0,1114.0,120.0,0.0,0,82,3992.0,2306.0,0.0,15.0,110.0,145243,54,95624.0,49619.0,28554,F,43,43.0,1,0,0,0,149893,0.674,9753,109,4.824999999999999,5568.0
6520,7485,1994-03-16,91200,24,3800.0,A,39,monthly,231.0,359984,196349.0,163635.0,30837.0,0.0,858.0,45.0,0.0,0,36,27894.0,10279.0,0.0,15.0,118.0,328244,23,195491.0,132753.0,32715,F,44,42.5,2,0,0,0,119895,0.899,10446,90,8.35,4845.0
6526,7523,1995-01-03,288468,36,8013.0,A,63,monthly,127.0,142840,95840.0,47000.0,0.0,0.0,491.0,0.0,0.0,0,17,23300.0,0.0,0.0,0.0,201.0,142349,9,95349.0,47000.0,48665,F,41,41.0,1,0,0,0,86513,0.505,8288,110,4.109999999999999,1511.0
6534,7542,1997-10-19,590820,60,9847.0,C,54,monthly,521.0,541742,286298.0,255444.0,44196.0,0.0,1930.0,180.0,0.0,0,111,20447.0,3683.0,0.0,15.0,108.0,495436,71,284368.0,211068.0,30859,M,32,32.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
6535,7546,1995-11-02,41952,12,3496.0,A,43,monthly,425.0,618496,321582.0,296914.0,38610.0,490.0,2458.0,150.0,0.0,0,105,31933.0,3861.0,49.0,15.0,134.0,576788,61,319124.0,257664.0,24687,M,27,27.0,1,0,0,0,161854,0.763,9425,125,2.1,3988.0
6539,7559,1998-07-11,12792,12,1066.0,C,56,monthly,413.0,199604,118861.0,80743.0,37008.0,0.0,1409.0,135.0,0.0,0,78,8027.0,4112.0,0.0,15.0,163.0,161052,47,117452.0,43600.0,38121,F,26,26.0,1,0,0,0,124605,0.46,8772,126,4.79,3006.0
6540,7562,1995-12-31,309600,48,6450.0,C,72,weekly,348.0,898554,467021.0,431533.0,0.0,0.0,2208.0,180.0,0.0,0,56,66119.0,0.0,0.0,30.0,238.0,896166,40,464813.0,431353.0,35488,M,24,24.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
6541,7565,1997-08-17,153504,48,3198.0,C,59,monthly,502.0,691080,359354.0,331726.0,86437.0,0.0,2396.0,180.0,0.0,0,111,23192.0,6649.0,0.0,15.0,111.0,602067,70,356958.0,245109.0,27633,M,24,24.0,1,0,0,0,108871,0.621,8444,106,3.335,2450.0
6544,7594,1997-12-11,130464,48,2718.0,C,16,monthly,664.0,1563023,797974.0,765049.0,36832.0,22899.0,4220.0,240.0,0.0,0,191,25039.0,2302.0,1347.0,15.0,219.0,1498832,123,793754.0,705078.0,32928,M,25,25.0,1,0,0,0,93931,0.569,8427,107,1.32,1893.5
6545,7606,1995-12-12,191880,60,3198.0,C,21,monthly,272.0,1053901,566210.0,487691.0,34144.0,0.0,1723.0,120.0,0.0,0,87,96902.0,4268.0,0.0,15.0,280.0,1017914,62,564487.0,453427.0,78521,M,50,50.0,1,0,0,0,103347,0.67,9104,123,1.785,2326.5
6546,7607,1995-03-27,31728,24,1322.0,A,1,monthly,568.0,605262,319032.0,286230.0,84280.0,0.0,2508.0,210.0,0.0,0,117,11275.0,6020.0,0.0,15.0,107.0,518264,71,316524.0,201740.0,32803,M,49,49.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6550,7614,1996-05-18,320592,48,6679.0,C,62,monthly,465.0,1221042,645094.0,575948.0,0.0,0.0,3442.0,150.0,0.0,0,88,28600.0,0.0,0.0,15.0,245.0,1217450,64,641652.0,575798.0,69149,F,29,31.5,2,1,0,0,145688,0.40700000000000003,8544,109,1.53,2812.5
6552,7632,1998-01-08,170448,48,3551.0,C,68,monthly,473.0,704844,373249.0,331595.0,96290.0,0.0,2374.0,165.0,0.0,0,85,30264.0,9629.0,0.0,15.0,170.0,606015,49,370875.0,235140.0,41656,F,56,56.5,2,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
6553,7636,1998-01-26,42384,12,3532.0,C,40,monthly,475.0,1110705,567078.0,543627.0,40001.0,0.0,2666.0,195.0,0.0,0,132,72514.0,3077.0,0.0,15.0,206.0,1067843,91,564412.0,503431.0,23454,F,58,58.0,1,0,0,0,128118,0.853,9317,97,6.735,6910.5
