loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,count_other_trans,sum_other_amount_in,sum_other_amount_out,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
125472,24,5228.0,C,monthly,393.0,2701.3333333333335,1372.6386768447837,1328.6946564885495,178.46310432569973,0.0,5.312977099236641,0.4580152671755725,0.0,0.0,0.24681933842239187,14291.0,6376.0,0.0,15.0,90.0,2517.0992366412215,61,1367.3256997455471,1149.7735368956744,17288,M,59,59.0,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
125472,24,5228.0,C,after_transaction,281.0,4131.423487544484,2140.715302491103,1990.7081850533807,423.6868327402135,0.0,8.334519572953736,2.8469750889679717,0.0,0.0,0.27402135231316727,116382.0,14882.0,0.0,100.0,365.0,3696.5551601423485,52,2132.3807829181496,1564.1743772241994,42152,F,53,54.0,2,0,0,0,51428,0.527,8402,120,3.54,1049.0
100080,48,2085.0,C,monthly,103.0,521.7669902912621,406.2330097087379,115.53398058252426,0.0,0.0,2.116504854368932,0.0,0.0,0.0,0.0970873786407767,8800.0,0.0,0.0,0.0,114.0,519.6504854368932,7,404.11650485436894,115.53398058252426,29943,F,34,34.0,1,0,0,0,114200,0.43700000000000006,8403,105,5.71,2437.5
123300,36,3425.0,C,weekly,565.0,2114.2300884955753,1101.0088495575221,1013.2212389380531,0.0,0.0,4.863716814159292,0.5309734513274337,0.0,0.0,0.1592920353982301,89358.0,0.0,0.0,30.0,289.0,2108.8353982300887,66,1096.1451327433629,1012.6902654867257,49599,F,54,54.0,1,1,0,0,118650,0.856,9832,114,3.89,5958.0
165780,60,2763.0,C,weekly,607.0,1805.7693574958814,938.6046128500824,867.164744645799,0.0,0.0,10.110378912685338,0.44481054365733114,0.039538714991762765,0.0032948929159802307,0.18616144975288304,29330.0,0.0,0.0,30.0,518.0,1795.174629324547,66,928.494233937397,866.6803953871499,68800,M,48,48.0,1,0,0,0,145688,0.40700000000000003,8544,109,1.53,2812.5
164052,36,4557.0,B,after_transaction,367.0,2091.558583106267,1074.133514986376,1017.425068119891,0.0,0.0,5.405994550408719,2.7247956403269753,0.0,0.0027247956403269754,0.1771117166212534,13900.0,0.0,0.0,100.0,111.0,2083.4277929155314,42,1068.7275204359673,1014.700272479564,20811,F,24,24.0,1,0,0,0,51313,0.5920000000000001,8930,108,3.85,1390.0
191088,48,3981.0,C,monthly,408.0,1294.7524509803923,694.4215686274509,600.3308823529412,189.4607843137255,0.0,4.845588235294118,0.33088235294117646,0.0,0.0,0.19117647058823528,22015.0,7700.0,0.0,15.0,135.0,1100.1151960784314,47,689.5759803921569,410.53921568627453,38392,M,37,37.0,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
194256,24,8094.0,C,monthly,689.0,2491.7924528301887,1295.0522496371552,1196.7402031930335,0.0,0.0,5.8084179970972425,0.3918722786647315,0.0,0.0,0.19448476052249636,24715.0,0.0,0.0,15.0,275.0,2485.5921625544265,95,1289.243831640058,1196.3483309143687,67743,M,31,31.0,1,1,0,0,42821,0.484,8173,124,7.01,1358.0
388512,48,8094.0,D,after_transaction,646.0,1359.6455108359132,709.7755417956656,649.8699690402477,0.0,0.0,2.430340557275542,3.0959752321981426,0.05727554179566564,0.006191950464396285,0.18575851393188855,42600.0,0.0,0.0,100.0,109.0,1354.061919504644,75,707.3452012383901,646.7167182662539,38697,F,30,30.0,1,0,0,0,42821,0.484,8173,124,7.01,1358.0
78936,12,6578.0,A,monthly,273.0,608.8388278388278,349.4761904761905,259.3626373626374,34.56410256410256,0.0,3.6556776556776556,0.27472527472527475,0.0,0.0,0.18681318681318682,12161.0,2359.0,0.0,15.0,117.0,570.3443223443223,33,345.8205128205128,224.52380952380952,24601,F,42,42.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
64224,24,2676.0,C,weekly,440.0,864.2931818181818,459.0295454545454,405.26363636363635,88.62727272727273,0.0,7.9340909090909095,0.2727272727272727,0.0,0.0,0.10681818181818181,12279.0,9749.0,0.0,30.0,120.0,767.459090909091,25,451.0954545454546,316.3636363636364,23653,M,62,59.5,2,0,0,0,77963,0.515,8546,126,3.46,2880.0
189792,48,3954.0,C,monthly,635.0,1661.1511811023622,860.1795275590551,800.9716535433071,305.2094488188976,0.0,5.163779527559055,0.3779527559055118,0.0,0.0,0.2015748031496063,18128.0,12113.0,0.0,15.0,146.0,1350.4,76,855.0157480314961,495.3842519685039,37600,M,59,59.0,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
141948,36,3943.0,C,monthly,114.0,786.3245614035088,600.359649122807,185.96491228070175,0.0,0.0,3.043859649122807,0.0,0.0,0.0,0.08771929824561403,16200.0,0.0,0.0,0.0,177.0,783.280701754386,7,597.3157894736842,185.96491228070175,47240,F,49,49.0,1,1,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
172272,24,7178.0,C,monthly,331.0,2981.918429003021,1600.570996978852,1381.3474320241692,262.04229607250755,0.0,7.108761329305136,0.2719033232628399,0.0,0.0,0.1661631419939577,56671.0,14456.0,0.0,15.0,276.0,2712.4954682779457,33,1593.4622356495468,1119.0332326283988,72564,M,56,56.0,1,0,0,0,161227,0.6970000000000001,8678,102,5.735,4787.5
248148,36,6893.0,A,monthly,503.0,1301.0099403578529,691.3638170974156,609.6461232604373,18.65407554671968,43.12524850894632,5.009940357852883,0.32803180914512925,0.0,0.0,0.23856858846918488,16252.0,853.0,1972.0,15.0,148.0,1233.892644135189,72,686.3538767395627,547.5387673956262,41109,F,59,59.0,1,0,0,0,72541,0.369,8594,112,1.805,1552.5
30060,60,501.0,C,monthly,651.0,1388.2903225806451,731.4086021505376,656.8817204301075,113.67281105990783,1.2795698924731183,5.614439324116743,0.391705069124424,0.0,0.0,0.2857142857142857,24150.0,4353.0,49.0,15.0,143.0,1267.331797235023,114,725.7941628264209,541.5376344086021,48523,M,48,48.0,1,1,0,0,72541,0.369,8594,112,1.805,1552.5
202788,36,5633.0,C,weekly,387.0,3294.9793281653747,1752.9483204134367,1542.031007751938,278.93023255813955,0.0,6.475452196382429,0.6201550387596899,0.0,0.0,0.2041343669250646,41818.0,23988.0,0.0,30.0,212.0,3008.953488372093,50,1746.4728682170542,1262.4806201550387,81624,F,46,46.0,1,0,0,0,51313,0.5920000000000001,8930,108,3.85,1390.0
43200,24,1800.0,C,monthly,304.0,862.0625,492.9013157894737,369.1611842105263,93.91447368421052,0.0,4.003289473684211,0.24671052631578946,0.0,0.0,0.17763157894736842,12325.0,5710.0,0.0,15.0,165.0,763.8980263157895,35,488.8980263157895,275.0,37619,F,50,50.0,1,0,0,0,159617,0.852,9198,131,3.79,5964.0
96396,12,8033.0,B,weekly,105.0,191.42857142857142,191.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,191.42857142857142,4,191.42857142857142,0.0,20100,F,52,52.0,1,0,0,0,94812,0.818,9650,100,3.485,2894.5
165960,36,4610.0,A,monthly,148.0,2753.9189189189187,1553.337837837838,1200.581081081081,56.310810810810814,19.37837837837838,5.695945945945946,0.30405405405405406,0.0,0.0,0.25,15257.0,4167.0,956.0,15.0,128.0,2672.2297297297296,24,1547.6418918918919,1124.587837837838,52209,M,31,31.0,1,0,0,0,112709,0.735,8369,117,2.005,2736.0
385584,48,8033.0,C,monthly,502.0,1881.4223107569721,958.7450199203187,922.6772908366534,0.0,0.0,6.3585657370517925,0.23904382470119523,0.0,0.0,0.1553784860557769,40458.0,0.0,0.0,15.0,360.0,1874.8247011952192,58,952.3864541832669,922.4382470119522,18109,M,25,22.5,2,0,0,0,72541,0.369,8594,112,1.805,1552.5
239460,60,3991.0,C,monthly,274.0,1626.7445255474452,879.5036496350365,747.2408759124088,61.4014598540146,0.0,4.5,0.21897810218978103,0.0,0.0,0.1678832116788321,37266.0,4206.0,0.0,15.0,128.0,1560.6240875912408,30,875.0036496350365,685.6204379562043,36241,F,57,57.0,1,0,0,0,128118,0.853,9317,97,6.735,6910.5
143676,36,3991.0,C,weekly,447.0,953.2147651006711,495.0380313199105,458.1767337807606,15.12751677852349,129.24161073825502,4.946308724832215,0.4697986577181208,0.0,0.0,0.1610738255033557,10485.0,966.0,8253.0,30.0,65.0,803.4295302013422,37,490.0917225950783,313.337807606264,16474,M,47,47.0,1,0,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
105804,36,2939.0,A,monthly,185.0,1115.2864864864864,650.3243243243244,464.96216216216214,75.6108108108108,0.0,4.335135135135135,0.16216216216216217,0.0,0.0,0.13513513513513514,22809.0,6994.0,0.0,15.0,178.0,1035.1783783783783,16,645.9891891891892,389.18918918918916,34307,F,59,59.0,1,1,0,0,107870,0.58,8754,137,4.055,3836.0
396120,60,6602.0,C,weekly,550.0,2663.129090909091,1412.12,1251.009090909091,0.0,0.0,6.856363636363636,0.7090909090909091,0.0,0.0,0.17272727272727273,30251.0,0.0,0.0,30.0,304.0,2655.5636363636363,65,1405.2636363636364,1250.3,88610,F,49,49.0,1,1,0,0,51428,0.527,8402,120,3.54,1049.0
37944,36,1054.0,C,monthly,594.0,1596.1801346801346,859.4629629629629,736.7171717171717,0.0,0.0,7.422558922558922,0.35353535353535354,0.0,0.0,0.18013468013468015,48515.0,0.0,0.0,15.0,391.0,1588.4040404040404,75,852.040404040404,736.3636363636364,72915,F,33,33.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
209040,24,8710.0,C,monthly,355.0,1279.8901408450704,720.9352112676056,558.9549295774648,45.92394366197183,0.0,5.380281690140845,0.29577464788732394,0.0,0.0,0.18591549295774648,10767.0,2329.0,0.0,15.0,176.0,1228.2901408450705,41,715.5549295774648,512.7352112676057,57504,M,20,20.0,1,0,0,1,1204953,1.0,12541,167,0.315,92392.0
162468,36,4513.0,C,monthly,148.0,1528.6418918918919,1016.4797297297297,512.1621621621622,0.0,0.0,5.547297297297297,0.0,0.0,0.0,0.10135135135135136,36300.0,0.0,0.0,0.0,317.0,1523.0945945945946,11,1010.9324324324324,512.1621621621622,74639,F,42,43.5,2,0,0,0,105058,0.81,9272,118,3.01,4422.5
57360,12,4780.0,B,monthly,313.0,1997.591054313099,1022.7827476038339,974.8083067092651,9.776357827476039,62.66453674121406,8.277955271565496,0.23961661341853036,0.006389776357827476,0.003194888178913738,0.23961661341853036,25269.0,510.0,3269.0,15.0,109.0,1916.626198083067,39,1014.5047923322684,902.1214057507988,15016,M,42,42.0,1,0,0,0,77963,0.515,8546,126,3.46,2880.0
44952,24,1873.0,C,monthly,433.0,1960.6859122401847,1040.0623556581986,920.6235565819861,152.87528868360278,0.0,6.30715935334873,0.3117782909930716,0.0,0.0,0.20554272517321015,18428.0,7355.0,0.0,15.0,252.0,1801.1916859122402,57,1033.75519630485,767.4364896073903,51733,M,29,29.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
55632,24,2318.0,C,monthly,644.0,1069.25,564.472049689441,504.777950310559,0.0,0.0,3.968944099378882,0.39596273291925466,0.0,0.0,0.17701863354037267,12115.0,0.0,0.0,15.0,167.0,1064.8850931677018,76,560.5031055900621,504.38198757763973,38464,M,51,51.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
249312,48,5194.0,C,weekly,433.0,1385.1177829099306,756.5635103926097,628.554272517321,196.26789838337183,0.0,4.909930715935335,0.41570438799076215,0.0,0.0,0.13856812933025403,19494.0,14164.0,0.0,30.0,50.0,1183.5242494226327,35,751.6535796766743,431.8706697459584,55427,M,44,44.0,1,0,0,0,170449,1.0,10787,131,2.8449999999999998,6151.0
205200,36,5700.0,A,weekly,541.0,2204.253234750462,1152.5748613678372,1051.6783733826248,168.23105360443623,8.554528650646951,7.591497227356747,0.7208872458410351,0.0,0.0,0.23844731977818853,45087.0,7001.0,356.0,30.0,282.0,2019.1552680221812,73,1144.9833641404805,874.1719038817006,54586,F,36,36.0,1,0,0,0,161954,0.48,8720,116,4.1,3690.0
68400,12,5700.0,B,monthly,167.0,608.065868263473,375.7305389221557,232.33532934131736,0.0,0.0,4.017964071856287,0.0,0.0,0.0,0.08383233532934131,3900.0,0.0,0.0,0.0,148.0,604.0479041916168,9,371.7125748502994,232.33532934131736,23946,F,23,23.0,1,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
290820,60,4847.0,C,monthly,342.0,1338.5087719298247,747.3070175438596,591.2017543859649,77.6140350877193,0.28654970760233917,5.932748538011696,0.30701754385964913,0.0,0.0,0.24561403508771928,13935.0,3318.0,14.0,15.0,178.0,1254.3684210526317,51,741.374269005848,512.9941520467836,53389,M,62,62.0,1,1,0,0,95616,0.514,9307,118,4.115,2828.0
38520,12,3210.0,A,monthly,597.0,453.1976549413735,238.3149078726968,214.8827470686767,83.48408710217755,0.0,2.6231155778894473,0.3768844221105528,0.0,0.0,0.19095477386934673,11690.0,3115.0,0.0,15.0,74.0,366.713567839196,64,235.69179229480736,131.02177554438862,16514,M,60,60.0,1,0,0,0,95907,0.591,8388,87,2.67,1663.0
176328,36,4898.0,C,monthly,625.0,2036.8208,1047.5456,989.2752,215.1424,3.0976,5.5296,0.36,0.0,0.0,0.2736,59150.0,8404.0,121.0,15.0,287.0,1812.6912,105,1042.016,770.6752,36423,M,56,56.5,2,0,0,0,107911,0.509,8240,99,3.0300000000000002,1876.5
293880,60,4898.0,D,weekly,531.0,1913.3502824858756,956.4839924670433,956.8662900188324,0.0,0.0,5.789077212806026,0.6214689265536724,0.035781544256120526,0.0018832391713747645,0.1694915254237288,49.0,0.0,0.0,30.0,7.0,1906.90395480226,64,950.6949152542373,956.2090395480226,-205,F,24,24.0,1,0,1,0,197099,0.747,9624,145,1.955,4374.5
271260,60,4521.0,C,monthly,458.0,757.4672489082969,391.3755458515284,366.09170305676855,149.43231441048036,0.0,2.0655021834061134,0.32751091703056767,0.0,0.0,0.15938864628820962,16959.0,6844.0,0.0,15.0,65.0,605.6419213973799,39,389.31004366812226,216.33187772925766,11585,M,28,28.0,1,0,0,0,114006,0.623,9065,123,4.895,4156.5
86184,12,7182.0,A,monthly,237.0,2943.0210970464136,1555.181434599156,1387.8396624472573,1.3544303797468353,0.0,8.316455696202532,0.189873417721519,0.0,0.0,0.17721518987341772,61444.0,107.0,0.0,15.0,214.0,2933.1603375527425,29,1546.8649789029537,1386.295358649789,39661,F,59,59.0,1,1,0,0,285387,0.899,10177,81,7.175,9993.0
83628,36,2323.0,C,monthly,239.0,918.8535564853556,525.9832635983264,392.8702928870293,0.0,0.0,3.1548117154811717,0.18828451882845187,0.0,0.0,0.14225941422594143,17115.0,0.0,0.0,15.0,91.0,915.510460251046,24,522.8284518828452,392.68200836820085,31815,F,22,22.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
44640,24,1860.0,C,monthly,417.0,1084.8776978417266,589.494004796163,495.3836930455636,0.0,0.0,4.959232613908873,0.3237410071942446,0.0,0.0,0.1606714628297362,14715.0,0.0,0.0,15.0,160.0,1079.5947242206234,45,584.5347721822542,495.0599520383693,39261,M,42,42.0,1,0,0,0,108871,0.621,8444,106,3.335,2450.0
214596,36,5961.0,C,monthly,138.0,3322.572463768116,1974.7463768115942,1347.8260869565217,0.0,0.0,6.471014492753623,0.0,0.0,0.0,0.12318840579710146,7100.0,0.0,0.0,0.0,188.0,3316.1014492753625,13,1968.2753623188405,1347.8260869565217,86514,M,62,62.0,2,1,0,0,323870,1.0,10673,100,5.07,18564.5
101520,12,8460.0,A,monthly,245.0,832.9142857142857,450.5795918367347,382.33469387755105,56.6204081632653,0.0,3.6122448979591835,0.24489795918367346,0.0,0.0,0.15510204081632653,14483.0,3468.0,0.0,15.0,78.0,772.4367346938775,22,446.9673469387755,325.46938775510205,16735,F,23,23.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
92400,12,7700.0,A,monthly,459.0,2083.0130718954247,1092.1437908496732,990.8692810457517,31.32244008714597,0.0,5.5206971677559915,0.39215686274509803,0.0,0.0,0.22657952069716775,16729.0,1307.0,0.0,15.0,144.0,2045.7777777777778,66,1086.6230936819172,959.1546840958606,46504,F,25,25.0,1,1,0,0,285387,0.899,10177,81,7.175,9993.0
22932,36,637.0,C,monthly,223.0,828.0313901345291,517.3542600896861,310.67713004484307,55.92825112107624,0.0,5.017937219730942,0.20179372197309417,0.0,0.0,0.18385650224215247,14774.0,3118.0,0.0,15.0,198.0,766.8834080717489,27,512.3363228699552,254.54708520179372,49208,F,46,46.0,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
23328,12,1944.0,C,monthly,187.0,1150.048128342246,649.3743315508021,500.67379679144386,104.47058823529412,0.0,4.802139037433155,0.16042780748663102,0.0,0.0,0.1443850267379679,29651.0,19536.0,0.0,15.0,186.0,1040.614973262032,17,644.572192513369,396.0427807486631,27808,F,35,37.0,2,0,0,0,95907,0.591,8388,87,2.67,1663.0
71460,36,1985.0,C,monthly,240.0,1308.8416666666667,757.8541666666666,550.9875,90.8,0.0,6.416666666666667,0.1875,0.0,0.0,0.12916666666666668,28579.0,7264.0,0.0,15.0,233.0,1211.4375,18,751.4375,460.0,49664,F,19,20.5,2,0,0,1,1204953,1.0,12541,167,0.315,92392.0
61560,12,5130.0,A,weekly,326.0,2121.159509202454,1091.3343558282209,1029.8251533742332,37.29754601226994,40.91411042944785,5.02760736196319,0.5521472392638037,0.0,0.0,0.21779141104294478,21193.0,1737.0,2223.0,30.0,79.0,2037.3680981595091,42,1086.3067484662577,951.0613496932515,20051,M,56,56.0,1,1,0,0,51313,0.5920000000000001,8930,108,3.85,1390.0
78600,24,3275.0,C,monthly,136.0,1137.1985294117646,815.1397058823529,322.05882352941177,0.0,0.0,5.0661764705882355,0.0,0.0,0.0,0.10294117647058823,18600.0,0.0,0.0,0.0,271.0,1132.1323529411766,10,810.0735294117648,322.05882352941177,67059,M,43,43.0,1,0,0,0,121947,0.705,8541,131,2.7350000000000003,3667.5
170256,24,7094.0,A,monthly,448.0,1562.2566964285713,829.4553571428571,732.8013392857143,132.1875,0.0,4.857142857142857,0.3013392857142857,0.0,0.0,0.171875,21157.0,5922.0,0.0,15.0,189.0,1424.9107142857142,45,824.5982142857143,600.3125,43303,F,34,34.0,1,1,0,0,93931,0.569,8427,107,1.32,1893.5
299088,36,8308.0,B,monthly,419.0,3833.112171837709,1939.7589498806683,1893.3532219570407,31.07398568019093,0.0,5.875894988066825,0.3937947494033413,0.0,0.0,0.30071599045346065,6235.0,1085.0,0.0,15.0,117.0,3795.7684964200475,90,1933.8830548926014,1861.8854415274463,19449,F,33,33.0,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
53472,12,4456.0,A,weekly,617.0,3165.645056726094,1634.9189627228525,1530.7260940032415,0.0,0.0,7.824959481361426,0.8752025931928687,0.0,0.0,0.2171799027552674,44730.0,0.0,0.0,30.0,366.0,3156.94489465154,96,1627.094003241491,1529.8508914100487,64314,M,59,62.0,2,0,0,0,81344,0.5529999999999999,8899,149,3.635,2737.0
182040,60,3034.0,C,monthly,362.0,2858.704419889503,1482.867403314917,1375.8370165745857,0.0,0.0,7.469613259668508,0.2900552486187845,0.0,0.0,0.16298342541436464,75415.0,0.0,0.0,15.0,282.0,2850.9447513812156,41,1475.3977900552486,1375.5469613259668,38748,F,48,49.0,2,1,0,0,51428,0.527,8402,120,3.54,1049.0
92976,24,3874.0,A,weekly,569.0,2306.3268892794376,1172.0826010544815,1134.244288224956,258.780316344464,0.0,5.42530755711775,0.5799648506151143,0.0,0.0,0.19156414762741653,51781.0,26772.0,0.0,30.0,220.0,2041.5413005272408,71,1166.6572934973638,874.884007029877,21532,F,29,25.5,2,1,0,0,51313,0.5920000000000001,8930,108,3.85,1390.0
185952,48,3874.0,C,monthly,375.0,1113.6986666666667,666.6986666666667,447.0,12.333333333333334,0.0,5.696,0.0,0.0,0.0,0.09066666666666667,98025.0,4625.0,0.0,0.0,193.0,1095.6693333333333,23,661.0026666666666,434.6666666666667,82385,M,54,54.0,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
139464,36,3874.0,D,monthly,396.0,636.520202020202,370.8636363636364,265.65656565656565,0.0,0.0,3.909090909090909,0.0,0.0,0.0,0.07828282828282829,23400.0,0.0,0.0,0.0,166.0,632.6111111111111,19,366.95454545454544,265.65656565656565,41663,M,41,41.0,1,0,0,0,182027,0.564,8746,90,3.52,4394.0
347952,48,7249.0,C,monthly,657.0,2455.0654490106544,1271.324200913242,1183.7412480974124,0.0,0.0,6.348554033485541,0.319634703196347,0.0,0.0,0.182648401826484,27415.0,0.0,0.0,15.0,229.0,2448.3972602739727,87,1264.9756468797564,1183.4216133942161,57546,F,35,35.0,1,0,0,0,45714,0.556,8843,113,3.2,853.0
415800,60,6930.0,C,monthly,286.0,1610.5944055944055,828.8636363636364,781.7307692307693,0.0,0.0,4.986013986013986,0.26223776223776224,0.0,0.0,0.12937062937062938,5315.0,0.0,0.0,15.0,60.0,1605.3461538461538,24,823.8776223776224,781.4685314685315,13495,F,50,50.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
72504,24,3021.0,C,monthly,317.0,2338.8517350157726,1196.4006309148265,1142.4511041009464,16.80757097791798,18.709779179810724,4.697160883280757,0.42586750788643535,0.0,0.0,0.31230283911671924,6561.0,592.0,659.0,15.0,91.0,2298.211356466877,62,1191.7034700315457,1106.5078864353313,17104,F,49,49.0,1,0,0,0,122603,0.8,8991,128,1.6549999999999998,5235.5
230220,36,6395.0,C,monthly,662.0,3610.259818731118,1840.9667673716012,1769.2930513595165,0.0,0.0,7.842900302114804,0.45317220543806647,0.0,0.0,0.2311178247734139,63189.0,0.0,0.0,15.0,275.0,3601.963746223565,111,1833.1238670694863,1768.8398791540785,94172,M,49,49.0,1,1,0,0,53921,0.413,8598,123,2.98,1736.0
20196,36,561.0,C,monthly,523.0,1560.4818355640534,843.0325047801148,717.4493307839388,142.7265774378585,0.0,6.223709369024856,0.3441682600382409,0.0,0.0,0.1835564053537285,24757.0,5742.0,0.0,15.0,278.0,1411.187380497132,55,836.8087954110898,574.3785850860421,65685,M,28,28.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
314688,48,6556.0,C,weekly,579.0,2743.8860103626944,1409.2003454231433,1334.6856649395509,0.0,0.0,7.2504317789291886,0.7772020725388601,0.0,0.0,0.1848013816925734,47543.0,0.0,0.0,30.0,244.0,2735.858376511226,73,1401.9499136442141,1333.908462867012,43171,M,25,25.0,1,1,0,0,88884,0.467,8507,132,1.725,2416.5
46320,24,1930.0,A,monthly,544.0,2638.6875,1340.985294117647,1297.702205882353,98.79411764705883,29.970588235294116,5.25,0.4411764705882353,0.0,0.0,0.3272058823529412,23947.0,3359.0,1019.0,15.0,68.0,2504.231617647059,113,1335.735294117647,1168.4963235294117,23553,M,20,20.0,1,0,0,0,133777,0.847,8705,116,6.655,4754.5
48312,24,2013.0,C,monthly,503.0,1058.6640159045726,570.2664015904572,488.3976143141153,255.43538767395626,0.0,3.9343936381709743,0.35785288270377735,0.0,0.0,0.18687872763419483,12722.0,10707.0,0.0,15.0,173.0,798.9363817097416,54,566.3320079522863,232.60437375745528,41197,M,41,41.0,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
541200,60,9020.0,D,monthly,587.0,1054.0664395229983,532.4480408858603,521.618398637138,52.02725724020443,12.393526405451448,4.461669505962521,0.3833049403747871,0.6047700170357752,0.017035775127768313,0.29642248722316866,13161.0,2036.0,485.0,15.0,8.0,984.1959114139694,85,527.9863713798978,456.20954003407155,6361,F,53,53.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
