loan_loan_id,account_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,district_id,acc_frequency,acc_date,order_amount_min,order_amount_max,order_amount_sum,order_amount_mean,order_amount_count,order_k_symbol__household,order_k_symbol__insurrance,order_k_symbol__leasing,order_k_symbol__loan,trans_date_min,trans_date_max,trans_date_duration,trans_amount_min,trans_amount_max,trans_amount_var,trans_amount_pct_25,trans_amount_pct_50,trans_amount_pct_75,trans_amount_sum,trans_amount_mean,trans_amount_count,trans_balance_min,trans_balance_max,trans_balance_var,trans_balance_pct_25,trans_balance_pct_50,trans_balance_pct_75,trans_balance_sum,trans_balance_mean,trans_balance_count,trans_type_credit,trans_type_withdrawal,trans_operation_collection_from_anotherbank,trans_operation_credit_card_withdrawal,trans_operation_credit_in_cash,trans_operation_remittance_to_anotherbank,trans_operation_withdrawal_in_cash,trans_k_symbol_household,trans_k_symbol_insurrance,trans_k_symbol_interest_credited,trans_k_symbol_loan,trans_k_symbol_old-age_pension,trans_k_symbol_payment_for_statement,trans_k_symbol_sanction_interest_neg_bal,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
5145,915,1995-09-16,309552,48,6449.00,C,72,POPLATEK MESICNE,1995-01-18,6449.0,14291.0,20740.0,10370.0,2,1,0,0,1,1995-01-18,1998-12-31,1443 days,15,58041,200157073.13041347,269.5,6449.0,14291.0,3941759,11944.724242424243,330,700,121713,403660217.5459152,35304.5,49765.0,65346.25,16993490,51495.42424242424,330,101.0,229.0,47.0,0.0,7.0,82.0,147.0,43.0,0.0,47.0,39.0,0.0,42.0,0.0,M,64,64.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
5147,938,1998-05-21,22260,60,371.00,C,70,POPLATEK MESICNE,1997-12-13,371.0,3282.0,3653.0,1826.5,2,1,0,0,1,1997-12-13,1998-12-31,383 days,15,12600,6370826.015873014,145.5,1600.0,4190.0,141875,2251.9841269841268,63,700,37570,39377727.85458271,29438.0,31383.0,34722.0,1928249,30607.126984126986,63,31.0,32.0,0.0,0.0,19.0,14.0,18.0,7.0,0.0,12.0,7.0,0.0,7.0,0.0,F,59,59.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
5148,940,1996-05-29,284280,60,4738.00,C,37,POPLATEK MESICNE,1994-11-15,4738.0,4738.0,4738.0,4738.0,1,0,0,0,1,1994-11-15,1998-12-31,1507 days,15,63200,272149004.8841341,312.0,4738.0,21900.0,4031951,13575.592592592593,297,300,136560,459162890.9455368,57241.0,70384.0,88299.0,21619923,72794.35353535354,297,106.0,191.0,49.0,4.0,8.0,31.0,156.0,0.0,0.0,49.0,31.0,0.0,44.0,0.0,F,41,40.5,2,0,1,0,114006,0.623,9065,123,4.895,4156.5
5151,960,1995-05-24,189060,60,3151.00,C,4,POPLATEK PO OBRATU,1994-11-02,3151.0,5940.0,9091.0,4545.5,2,1,0,0,1,1994-11-02,1998-12-31,1520 days,100,60016,228243224.65210053,305.0,5940.0,16500.0,4387312,11889.734417344174,369,200,137223,514022745.1391834,37342.0,52261.0,70861.0,20452398,55426.55284552846,369,105.0,264.0,50.0,9.0,5.0,89.0,166.0,46.0,0.0,50.0,43.0,0.0,45.0,0.0,F,41,41.0,1,1,0,0,149893,0.674,9753,109,4.825,5568.0
5154,993,1998-07-01,108720,60,1812.00,C,6,POPLATEK MESICNE,1996-11-14,1812.3,1812.3,1812.3,1812.3,1,0,0,0,1,1996-11-14,1998-12-31,777 days,15,51300,214392081.43260077,280.0,3200.0,21867.0,1188251,11316.67619047619,105,1000,123602,641333528.9518311,35067.0,47722.0,71082.0,5687914,54170.60952380952,105,51.0,54.0,0.0,1.0,26.0,6.0,47.0,0.0,0.0,25.0,6.0,0.0,10.0,0.0,F,33,33.0,1,1,0,0,77963,0.515,8546,126,3.46,2880.0
5158,1004,1998-04-11,188532,36,5237.00,C,70,POPLATEK MESICNE,1996-07-02,5237.0,5237.0,5237.0,5237.0,1,0,0,0,1,1996-07-02,1998-12-31,912 days,15,62100,256244430.53442672,438.75,7065.5,24126.5,3070262,14620.295238095237,210,200,143846,800004040.3249938,42183.25,61017.0,82176.25,13521694,64389.01904761905,210,85.0,125.0,0.0,0.0,57.0,9.0,116.0,0.0,0.0,28.0,9.0,0.0,24.0,0.0,F,24,24.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
5160,1011,1995-12-18,204000,60,3400.00,C,45,POPLATEK MESICNE,1994-12-17,3400.5,7085.0,10485.5,5242.75,2,1,0,0,1,1994-12-17,1998-12-31,1475 days,15,30604,58208676.25169706,285.0,3600.0,7600.0,2172135,6724.876160990712,323,400,99044,367158775.29027176,42155.0,59109.0,70631.0,18473549,57193.650154798765,323,106.0,217.0,48.0,0.0,10.0,80.0,137.0,44.0,0.0,48.0,36.0,0.0,43.0,0.0,M,55,55.0,1,0,0,0,77917,0.535,8390,132,2.545,2101.0
5161,1012,1994-10-28,98184,24,4091.00,A,65,POPLATEK MESICNE,1994-07-09,4090.8,4090.8,4090.8,4090.8,1,0,0,0,1,1994-07-09,1998-12-31,1636 days,1,36818,88461341.727305,157.0,3850.0,11773.0,3092212,7505.368932038835,412,500,78911,242335734.82363093,28013.25,39397.0,48784.0,16354915,39696.395631067964,412,179.0,233.0,54.0,0.0,17.0,21.0,212.0,0.0,0.0,108.0,21.0,0.0,49.0,2.0,F,54,54.0,1,0,0,0,114200,0.437,8403,105,5.71,2437.5
5169,1068,1998-09-24,253200,60,4220.00,C,52,POPLATEK MESICNE,1997-02-15,632.0,4737.0,12861.5,3215.375,4,1,1,0,1,1997-02-15,1998-12-31,684 days,15,46619,69048585.2166814,632.0,3273.0,4742.25,867309,5489.297468354431,158,1000,96491,313980696.9727082,23070.0,28450.0,45528.0,5506635,34852.120253164554,158,49.0,109.0,0.0,0.0,27.0,57.0,52.0,18.0,18.0,22.0,3.0,0.0,17.0,0.0,M,63,63.0,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
5170,1071,1994-01-20,253200,60,4220.00,C,68,POPLATEK TYDNE,1993-05-10,4219.5,4219.5,4219.5,4219.5,1,0,0,0,1,1993-05-10,1998-12-31,2061 days,30,62600,173563870.80352613,184.0,4220.0,12300.0,3758239,9562.949109414758,393,800,133188,484464953.1361715,29341.0,43349.0,57933.0,18544669,47187.45292620865,393,153.0,240.0,0.0,0.0,85.0,59.0,181.0,0.0,0.0,68.0,59.0,0.0,64.0,0.0,F,49,49.0,1,0,0,0,228848,0.572,9893,96,4.36,5755.0
5172,1083,1998-04-16,50976,36,1416.00,C,45,POPLATEK MESICNE,1996-12-06,835.0,4351.0,8532.0,2133.0,4,1,1,0,1,1996-12-06,1998-12-31,755 days,15,22240,20883105.978375856,400.0,1500.0,4351.0,672485,3502.5260416666665,192,400,48736,68851076.12521812,20545.75,25791.5,30950.5,5079236,26454.354166666668,192,59.0,133.0,0.0,0.0,34.0,70.0,63.0,20.0,21.0,25.0,8.0,0.0,20.0,0.0,M,20,20.0,1,0,0,0,77917,0.535,8390,132,2.545,2101.0
5174,1093,1997-06-13,385104,48,8023.00,C,54,POPLATEK MESICNE,1996-01-14,8022.8,10261.0,18283.8,9141.9,2,1,0,0,1,1996-01-14,1998-12-31,1082 days,15,72206,315170012.4803931,235.0,9400.0,20607.5,3633407,14952.292181069959,243,1000,121007,482493742.5167165,31951.0,44227.0,62787.5,11585542,47677.12757201646,243,71.0,172.0,35.0,0.0,1.0,49.0,123.0,31.0,0.0,35.0,18.0,0.0,30.0,0.0,F,43,43.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
5176,1106,1994-11-12,192552,24,8023.00,B,20,POPLATEK TYDNE,1993-08-29,8022.8,8022.8,8022.8,8022.8,1,0,0,0,1,1993-08-29,1998-12-31,1950 days,2,56100,131564343.96699762,119.0,6413.0,12800.0,3544932,9353.382585751979,379,-10979,153689,970977847.9815019,14456.5,31399.0,54465.5,14174876,37400.72823218998,379,147.0,232.0,0.0,0.0,85.0,20.0,212.0,0.0,0.0,62.0,20.0,0.0,55.0,12.0,F,36,36.0,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
5189,1166,1994-02-07,149040,48,3105.00,A,11,POPLATEK MESICNE,1993-04-21,3105.2,4397.0,7502.2,3751.1,2,1,0,0,1,1993-04-21,1998-12-31,2080 days,15,27946,51181592.352283776,159.5,3600.0,8450.0,2752895,6158.601789709172,447,200,64577,106055708.1809475,29624.0,35889.0,44534.0,16628576,37200.3937360179,447,141.0,306.0,68.0,0.0,5.0,112.0,194.0,64.0,0.0,68.0,48.0,0.0,63.0,0.0,F,31,31.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
5206,1242,1997-09-07,128544,24,5356.00,C,74,POPLATEK PO OBRATU,1996-11-24,38.0,5355.7,14399.7,2879.94,5,1,1,0,1,1996-11-24,1998-12-31,767 days,38,59900,148581536.95188907,206.5,3674.0,6450.0,1753242,7622.791304347826,230,200,135761,537573603.040137,32789.25,49669.0,63767.5,11774224,51192.27826086956,230,69.0,161.0,0.0,0.0,43.0,100.0,61.0,21.0,21.0,26.0,16.0,0.0,21.0,0.0,F,48,48.0,1,0,0,0,323870,1.0,10673,100,5.07,18564.5
5207,1244,1997-02-28,35904,48,748.00,C,68,POPLATEK MESICNE,1996-05-08,54.0,2122.0,4233.0,846.6,5,1,1,0,1,1996-05-08,1998-12-31,967 days,15,8200,4022406.877548167,63.0,748.0,2122.0,386661,1522.2874015748032,254,900,34279,24884805.63206872,13769.0,15715.0,19054.25,4321528,17013.889763779527,254,74.0,180.0,0.0,0.0,43.0,128.0,52.0,27.0,26.0,31.0,22.0,0.0,26.0,0.0,M,53,53.0,1,0,0,0,228848,0.572,9893,96,4.36,5755.0
5208,1247,1995-03-16,99696,48,2077.00,D,25,POPLATEK MESICNE,1993-06-08,2077.0,2077.0,2077.0,2077.0,1,0,0,0,1,1993-06-08,1998-12-31,2032 days,0,63600,204885593.12425122,309.0,5100.0,16500.0,4873649,11360.48717948718,429,-975,146738,942177632.3575692,32729.0,50670.0,78157.0,23544316,54881.855477855475,429,167.0,262.0,0.0,0.0,107.0,42.0,220.0,0.0,0.0,60.0,42.0,0.0,57.0,1.0,F,28,28.0,1,0,0,0,88757,0.617,8554,113,2.54,2020.0
5209,1250,1996-11-25,182640,48,3805.00,C,62,POPLATEK MESICNE,1996-03-28,61.0,10069.0,13935.2,4645.066666666667,3,1,0,0,1,1996-03-28,1998-12-31,1008 days,12,34246,80765955.65516247,61.0,3805.0,10069.0,1636320,7404.162895927602,221,600,64412,166246969.22801352,18094.0,23436.0,36292.0,6032477,27296.276018099546,221,68.0,153.0,33.0,0.0,2.0,82.0,71.0,28.0,0.0,33.0,25.0,0.0,28.0,0.0,F,57,57.0,1,0,0,0,145688,0.407,8544,109,1.53,2812.5
5210,1252,1997-04-01,148140,36,4115.00,C,13,POPLATEK TYDNE,1995-07-26,4114.7,4114.7,4114.7,4114.7,1,0,0,0,1,1995-07-26,1998-12-31,1254 days,26,37032,106368183.01839264,172.5,4115.0,16625.0,2160305,9001.270833333334,240,1000,86290,188876763.65061006,33116.5,41044.0,52702.75,10305851,42941.04583333333,240,87.0,153.0,41.0,0.0,5.0,21.0,132.0,0.0,0.0,41.0,21.0,0.0,36.0,0.0,F,37,37.0,1,0,0,0,53921,0.413,8598,123,2.98,1736.0
5212,1256,1995-05-29,71064,36,1974.00,A,38,POPLATEK MESICNE,1994-04-21,1178.0,5450.0,8602.0,2867.3333333333335,3,1,0,0,1,1994-04-21,1998-12-31,1715 days,15,22908,33402746.31571504,154.0,1974.0,5450.0,1860783,4549.591687041565,409,700,55373,74048233.3945062,26639.0,32033.0,38848.0,13337162,32609.19804400978,409,117.0,292.0,0.0,0.0,61.0,140.0,152.0,52.0,0.0,56.0,36.0,0.0,51.0,0.0,F,53,53.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
5214,1270,1997-07-01,74772,36,2077.00,C,55,POPLATEK PO OBRATU,1996-06-07,2077.3,4162.0,6239.3,3119.65,2,1,0,0,1,1996-06-07,1998-12-31,937 days,45,18696,24557174.306800354,106.25,2400.0,6725.0,842841,4531.403225806452,186,500,45989,48750598.76073816,18643.75,22112.5,26625.5,4221883,22698.295698924732,186,66.0,120.0,31.0,0.0,4.0,44.0,76.0,26.0,0.0,31.0,18.0,0.0,26.0,0.0,M,39,39.0,1,0,0,0,157042,0.339,8743,111,2.115,3776.5
5221,1284,1998-12-05,52512,12,4376.00,C,55,POPLATEK MESICNE,1997-07-02,4375.5,4375.5,4375.5,4375.5,1,0,0,0,1,1997-07-02,1998-12-31,547 days,11,49972,186185628.36141643,297.0,5438.0,19297.5,1097774,12063.45054945055,91,1000,120420,514475472.58412707,41398.0,59938.0,74848.0,5324020,58505.71428571428,91,39.0,52.0,0.0,0.0,25.0,1.0,51.0,0.0,0.0,14.0,1.0,0.0,11.0,0.0,M,55,55.0,1,0,0,0,157042,0.339,8743,111,2.115,3776.5
5226,1318,1998-10-11,185544,36,5154.00,C,56,POPLATEK MESICNE,1997-12-22,744.0,8677.0,18352.0,3670.4,5,1,1,0,1,1997-12-22,1998-12-31,374 days,15,29159,60471769.3972431,180.0,2200.0,10300.0,378128,6633.824561403509,57,200,70888,217798444.26879692,12208.0,22168.0,30348.0,1294911,22717.736842105263,57,26.0,31.0,0.0,0.0,16.0,18.0,13.0,4.0,4.0,10.0,2.0,0.0,4.0,0.0,M,60,60.0,1,0,0,0,124605,0.46,8772,126,4.79,3006.0
5229,1329,1997-09-06,23520,12,1960.00,A,53,POPLATEK MESICNE,1996-09-16,1960.2,5081.0,10409.2,3469.7333333333336,3,1,0,0,1,1996-09-16,1998-12-31,836 days,15,17642,19161821.597569793,101.5,3368.0,5081.0,711373,4064.9885714285715,175,500,44667,57102287.41464697,16737.0,20439.0,26295.5,3807857,21759.182857142856,175,59.0,116.0,27.0,0.0,5.0,58.0,58.0,23.0,0.0,27.0,12.0,0.0,22.0,0.0,M,58,56.5,2,0,0,0,107911,0.509,8240,99,3.03,1876.5
5236,1374,1997-09-15,389136,48,8107.00,C,53,POPLATEK MESICNE,1996-09-26,8107.3,8107.3,8107.3,8107.3,1,0,0,0,1,1996-09-26,1998-12-31,826 days,15,72966,404507361.90277463,236.25,8107.0,28200.0,2851979,17180.59638554217,166,700,126404,588773258.1506028,37077.0,49507.5,70877.75,9236411,55641.030120481926,166,56.0,110.0,27.0,0.0,2.0,15.0,95.0,0.0,0.0,27.0,15.0,0.0,22.0,0.0,M,32,32.0,1,0,0,0,107911,0.509,8240,99,3.03,1876.5
5237,1375,1995-08-29,45336,24,1889.00,A,19,POPLATEK MESICNE,1994-04-27,1889.0,5930.0,7819.0,3909.5,2,1,0,0,1,1994-04-27,1998-12-31,1709 days,15,30436,64145354.6857268,202.5,2900.0,11200.0,2428534,6783.614525139665,358,800,93209,167521728.63990736,40859.75,48746.0,59602.5,18368212,51307.85474860335,358,116.0,242.0,0.0,0.0,60.0,76.0,166.0,52.0,0.0,56.0,24.0,0.0,51.0,0.0,M,42,42.0,1,0,0,0,51428,0.527,8402,120,3.54,1049.0
5241,1389,1998-09-02,125472,24,5228.00,C,34,POPLATEK MESICNE,1997-08-05,5227.7,6376.0,11603.7,5801.85,2,1,0,0,1,1997-08-05,1998-12-31,513 days,15,60900,145671994.06431746,435.25,6376.0,14848.75,1336003,10603.198412698413,126,800,117375,749873100.1429842,26262.25,45185.5,65452.25,6161936,48904.25396825397,126,52.0,74.0,0.0,0.0,35.0,19.0,55.0,15.0,0.0,17.0,4.0,0.0,15.0,0.0,M,59,59.0,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
5245,1407,1998-01-17,125472,24,5228.00,C,19,POPLATEK PO OBRATU,1997-04-11,5227.7,14882.0,20109.7,10054.85,2,1,0,0,1,1997-04-11,1998-12-31,629 days,45,64700,229397448.23155862,1575.0,9058.5,21714.75,2589206,14226.406593406593,182,800,143697,505763829.67057306,64607.5,79472.0,90319.0,14081568,77371.25274725274,182,72.0,110.0,0.0,0.0,51.0,30.0,80.0,19.0,0.0,21.0,11.0,0.0,19.0,0.0,F,53,54.0,2,0,0,0,51428,0.527,8402,120,3.54,1049.0
5253,1447,1997-06-03,100080,48,2085.00,C,65,POPLATEK MESICNE,1997-02-20,2084.7,8210.0,10294.7,5147.35,2,1,0,0,1,1997-02-20,1998-12-31,679 days,15,18762,27627109.60104987,116.5,2085.0,8210.0,608138,4788.488188976378,127,300,48705,53705708.299462646,25178.5,28714.0,33213.0,3729671,29367.48818897638,127,52.0,75.0,22.0,0.0,8.0,36.0,39.0,18.0,0.0,22.0,18.0,0.0,17.0,0.0,F,34,34.0,1,0,0,0,114200,0.437,8403,105,5.71,2437.5
5260,1480,1998-01-19,123300,36,3425.00,C,41,POPLATEK TYDNE,1996-07-03,3425.2,3425.2,3425.2,3425.2,1,0,0,0,1,1996-07-03,1998-12-31,911 days,30,59600,249869483.42105663,254.25,4400.0,23582.5,2083468,12860.913580246914,162,800,132025,707435676.6567366,34000.5,52640.0,66164.75,8806297,54359.858024691355,162,68.0,94.0,0.0,4.0,42.0,11.0,79.0,0.0,0.0,26.0,11.0,0.0,21.0,0.0,F,54,54.0,1,1,0,0,118650,0.856,9832,114,3.89,5958.0
5265,1498,1998-10-07,165780,60,2763.00,C,62,POPLATEK TYDNE,1997-02-07,2762.8,2762.8,2762.8,2762.8,1,0,0,0,1,1997-02-07,1998-12-31,692 days,12,48000,176622912.09362718,183.0,2763.0,13959.75,1258375,9533.14393939394,132,413,116112,662797380.541927,29909.75,45111.5,68595.75,6087995,46121.17424242424,132,69.0,63.0,0.0,0.0,27.0,2.0,61.0,0.0,0.0,42.0,2.0,0.0,11.0,2.0,M,48,48.0,1,0,0,0,145688,0.407,8544,109,1.53,2812.5
5269,1527,1994-11-19,164052,36,4557.00,B,31,POPLATEK PO OBRATU,1993-11-17,4557.2,4557.2,4557.2,4557.2,1,0,0,0,1,1993-11-17,1998-12-31,1870 days,0,54700,145922336.5299739,130.0,4557.0,13252.0,3678761,9456.969151670952,389,-3248,114080,703865655.6267061,16764.0,31635.0,47294.0,14127147,36316.57326478149,389,150.0,239.0,0.0,0.0,88.0,32.0,207.0,0.0,0.0,62.0,32.0,0.0,59.0,5.0,F,24,24.0,1,0,0,0,51313,0.592,8930,108,3.85,1390.0
5270,1528,1997-07-21,191088,48,3981.00,C,50,POPLATEK MESICNE,1996-06-08,3981.0,3981.0,3981.0,3981.0,1,0,0,0,1,1996-06-08,1998-12-31,936 days,15,29120,53431342.94748488,172.0,3900.0,8900.0,1201815,6227.020725388601,193,500,70986,134088613.98089385,25708.0,30399.0,39275.0,6343262,32866.64248704663,193,68.0,125.0,0.0,0.0,37.0,17.0,108.0,26.0,0.0,31.0,17.0,0.0,26.0,0.0,M,37,37.0,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
5281,1580,1997-11-27,194256,24,8094.00,C,69,POPLATEK MESICNE,1996-01-08,8094.2,8094.2,8094.2,8094.2,1,0,0,0,1,1996-01-08,1998-12-31,1088 days,15,63100,191145796.70447809,213.75,7450.0,15915.0,2358466,11338.778846153846,208,400,134157,585037500.9973062,31036.75,43553.5,59977.5,10118386,48646.08653846154,208,85.0,123.0,0.0,3.0,50.0,13.0,107.0,0.0,0.0,35.0,13.0,0.0,31.0,0.0,M,31,31.0,1,1,0,0,42821,0.484,8173,124,7.01,1358.0
5282,1583,1996-08-24,388512,48,8094.00,D,69,POPLATEK PO OBRATU,1994-11-17,8094.2,8094.2,8094.2,8094.2,1,0,0,0,1,1994-11-17,1998-12-31,1505 days,1,61800,175981290.1381369,163.5,7949.0,15718.0,3824772,11282.513274336283,339,-2839,137263,1007394486.6227854,12199.0,34178.0,58216.0,12953629,38211.29498525074,339,141.0,198.0,0.0,0.0,91.0,24.0,174.0,0.0,0.0,50.0,24.0,0.0,48.0,6.0,F,30,30.0,1,0,0,0,42821,0.484,8173,124,7.01,1358.0
5285,1603,1994-02-06,78936,12,6578.00,A,1,POPLATEK MESICNE,1993-05-09,1187.0,6578.0,10124.0,3374.6666666666665,3,1,0,0,1,1993-05-09,1998-12-31,2062 days,15,11800,9890929.882833948,162.5,2359.0,6000.0,1626611,3259.741482965932,499,900,69909,73925600.47721948,25084.5,29731.0,35410.0,15427773,30917.380761523047,499,197.0,302.0,0.0,0.0,129.0,138.0,164.0,63.0,0.0,68.0,12.0,0.0,63.0,0.0,F,42,42.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
5287,1638,1998-01-26,64224,24,2676.00,C,6,POPLATEK TYDNE,1996-11-12,2676.0,9749.0,12425.0,6212.5,2,1,0,0,1,1996-11-12,1998-12-31,779 days,30,43958,82111474.94420353,168.75,2676.0,9749.0,751567,6832.427272727273,110,900,92049,223626169.65312755,30017.75,39029.0,46168.25,4481817,40743.79090909091,110,49.0,61.0,0.0,0.0,23.0,26.0,35.0,15.0,0.0,26.0,11.0,0.0,15.0,0.0,M,62,59.5,2,0,0,0,77963,0.515,8546,126,3.46,2880.0
5293,1656,1998-10-29,189792,48,3954.00,C,47,POPLATEK MESICNE,1997-02-01,3954.3,12113.0,16067.3,8033.65,2,1,0,0,1,1997-02-01,1998-12-31,698 days,15,35589,86655482.02792339,189.5,4150.0,12113.0,1180871,8200.493055555555,144,500,78412,189481509.58022532,26265.75,34114.0,41530.5,5073082,35229.73611111111,144,53.0,91.0,23.0,0.0,7.0,20.0,71.0,18.0,0.0,23.0,2.0,0.0,18.0,0.0,M,59,59.0,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
5301,1698,1996-07-06,141948,36,3943.00,C,68,POPLATEK MESICNE,1996-03-14,3943.0,9642.0,13585.0,6792.5,2,1,0,0,1,1996-03-14,1998-12-31,1022 days,15,28840,54316989.42550269,200.0,3943.0,9642.0,1354835,6360.7276995305165,213,800,78139,116812206.14336964,39926.0,46037.0,53917.0,9940404,46668.56338028169,213,69.0,144.0,0.0,0.0,36.0,58.0,86.0,29.0,0.0,33.0,29.0,0.0,28.0,0.0,F,49,49.0,1,1,0,0,228848,0.572,9893,96,4.36,5755.0
5304,1718,1998-08-20,172272,24,7178.00,C,71,POPLATEK MESICNE,1997-09-23,7178.0,14456.0,21634.0,10817.0,2,1,0,0,1,1997-09-23,1998-12-31,464 days,15,65892,346009004.4945635,293.5,7178.0,20300.0,1345651,16212.66265060241,83,300,126478,451950509.768146,49776.0,62559.0,71735.5,5260041,63373.98795180723,83,31.0,52.0,15.0,0.0,1.0,14.0,38.0,10.0,0.0,15.0,4.0,0.0,10.0,0.0,M,56,56.0,1,0,0,0,161227,0.697,8678,102,5.735,4787.5
5310,1762,1995-04-28,248148,36,6893.00,A,28,POPLATEK MESICNE,1993-12-11,853.0,6893.0,13070.0,3267.5,4,1,1,0,1,1993-12-11,1998-12-31,1846 days,15,34560,47982851.5398398,853.0,2160.0,6893.0,2516447,5135.6061224489795,490,600,67486,98762813.705776,22656.25,29237.5,37019.75,14883823,30375.148979591835,490,128.0,362.0,0.0,0.0,68.0,201.0,161.0,55.0,55.0,60.0,36.0,0.0,55.0,0.0,F,59,59.0,1,0,0,0,72541,0.369,8594,112,1.805,1552.5
5311,1766,1996-06-15,30060,60,501.00,C,28,POPLATEK MESICNE,1994-09-03,43.0,4353.0,7336.0,1467.2,5,1,1,0,1,1994-09-03,1998-12-31,1580 days,15,29412,49108810.603730164,49.0,700.0,4353.0,2192315,4538.954451345756,483,500,69383,132348250.40657026,19891.0,26387.0,36129.5,13887626,28752.848861283645,483,107.0,376.0,0.0,24.0,55.0,218.0,134.0,47.0,47.0,52.0,30.0,0.0,47.0,0.0,M,48,48.0,1,1,0,0,72541,0.369,8594,112,1.805,1552.5
5312,1772,1996-03-13,202788,36,5633.00,C,31,POPLATEK TYDNE,1995-02-20,5633.0,11994.0,17627.0,8813.5,2,1,0,0,1,1995-02-20,1998-12-31,1410 days,30,72298,330912729.5211293,369.5,7200.0,18086.5,4837991,14660.578787878789,330,1100,151677,607351370.3118727,49241.25,65535.0,82974.0,22382440,67825.57575757576,330,99.0,231.0,46.0,0.0,7.0,75.0,156.0,42.0,0.0,46.0,33.0,0.0,41.0,0.0,F,46,46.0,1,0,0,0,51313,0.592,8930,108,3.85,1390.0
5313,1776,1998-05-27,43200,24,1800.00,C,36,POPLATEK MESICNE,1997-07-27,1800.0,5710.0,7510.0,3755.0,2,1,0,0,1,1997-07-27,1998-12-31,522 days,15,20504,29642951.764515504,190.0,2100.0,5905.0,481563,4675.368932038835,103,400,62263,82463952.04759182,35666.0,40820.0,43636.5,4076928,39581.82524271845,103,36.0,67.0,0.0,0.0,19.0,19.0,48.0,12.0,0.0,17.0,7.0,0.0,12.0,0.0,F,50,50.0,1,0,0,0,159617,0.852,9198,131,3.79,5964.0
5314,1787,1993-07-05,96396,12,8033.00,B,30,POPLATEK TYDNE,1993-03-22,8033.2,8033.2,8033.2,8033.2,1,0,0,0,1,1993-03-22,1998-12-31,2110 days,0,64700,176843130.3845906,191.0,4600.0,13800.0,4108893,10195.764267990075,403,-568,136813,894890185.1158959,22734.5,38325.0,64996.0,17838623,44264.573200992556,403,154.0,249.0,0.0,0.0,90.0,4.0,245.0,50.0,0.0,64.0,4.0,0.0,58.0,4.0,F,52,52.0,1,0,0,0,94812,0.818,9650,100,3.485,2894.5
5316,1801,1993-07-11,165960,36,4610.00,A,46,POPLATEK MESICNE,1993-02-13,956.0,4610.0,13152.0,3288.0,4,1,1,0,1,1993-02-13,1998-12-31,2147 days,3,54300,112508489.22134387,956.0,4000.0,8013.0,4751851,7506.873617693523,633,700,148809,728817731.7281687,23502.0,34166.0,58588.0,27535400,43499.84202211691,633,188.0,445.0,0.0,0.0,117.0,240.0,205.0,68.0,68.0,71.0,36.0,0.0,68.0,0.0,M,31,31.0,1,0,0,0,112709,0.735,8369,117,2.005,2736.0
5318,1808,1998-09-30,385584,48,8033.00,C,28,POPLATEK MESICNE,1997-05-16,8033.2,8033.2,8033.2,8033.2,1,0,0,0,1,1997-05-16,1998-12-31,594 days,15,61900,208977902.95782173,336.0,7400.0,16857.0,1226571,12144.267326732674,101,400,156592,596766362.7744552,54659.0,70813.0,86479.0,7039030,69693.36633663367,101,47.0,54.0,0.0,0.0,31.0,3.0,51.0,0.0,0.0,16.0,3.0,0.0,11.0,0.0,M,25,22.5,2,0,0,0,72541,0.369,8594,112,1.805,1552.5
5319,1811,1994-06-23,239460,60,3991.00,C,40,POPLATEK MESICNE,1993-09-22,3990.8,6745.0,14941.8,4980.599999999999,3,1,0,0,1,1993-09-22,1998-12-31,1926 days,15,35918,73758701.31888132,251.75,4206.0,6745.0,3371937,7174.3340425531915,470,300,80438,186613276.0113461,25149.5,34076.0,43568.5,16501997,35110.631914893616,470,142.0,328.0,63.0,0.0,16.0,170.0,158.0,58.0,0.0,63.0,54.0,0.0,58.0,0.0,F,57,57.0,1,0,0,0,128118,0.853,9317,97,6.735,6910.5
5320,1819,1998-01-11,143676,36,3991.00,C,55,POPLATEK TYDNE,1996-10-21,966.0,8253.0,14445.8,3611.45,4,1,1,0,1,1996-10-21,1998-12-31,801 days,30,51300,140918524.87384173,949.5,3991.0,10287.75,1577252,8572.021739130434,184,700,125319,811541232.1151997,27133.5,47432.0,73550.25,9399193,51082.57065217391,184,66.0,118.0,0.0,0.0,40.0,67.0,51.0,18.0,18.0,26.0,12.0,0.0,18.0,0.0,M,47,47.0,1,0,0,0,157042,0.339,8743,111,2.115,3776.5
