account_id,loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,sum_other_amount_in,sum_other_amount_out,count_other_trans,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes,balance_mean,balance_min,balance_max,balance_min_last_month,balance_max_last_month,balance_mean_last_month,balance_min_last_3months,balance_max_last_3months,balance_mean_last_3months,balance_mean_per_loan_payment,balance_mean_last_month_per_loan_payment,balance_mean_per_loan_amount,balance_mean_last_month_per_loan_amount,growth_balance,amount_last_month,amount_last_month_in,amount_last_month_out,amount_last_month_per_loan_payments,amount_last_mount_in_per_loan_payments,amount_last_mount_out_per_loan_payments,amount_last_month_per_loan_amount,amount_last_mount_in_per_loan_amount,amount_last_mount_out_per_loan_amount,amount_last_3months_avg,amount_last_3months_in_avg,amount_last_3months_out_avg,amount_last_3months_per_loan_payments,amount_last_3months_in_per_loan_payments,amount_last_3months_out_per_loan_payments,amount_last_3months_per_loan_amount,amount_last_3months_in_per_loan_amount,amount_last_3months_out_per_loan_amount
816,48624,24,2026,A,monthly,521,2735.429942,1413.771593,1321.658349,103.9692898,0,7.852207294,0.345489443,0,0,0.224568138,99429,4514,0,15,335,2623.262956,1405.919386,1217.34357,76,47994,M,38,38,1,0,0,0,139012,0.619,8363,108,2.995,2681.5,63857.29915,200,134187,47994,134187,77563.1,47994,134187,73493.96296,31.51890382,38.28385982,1.313287659,1.595160826,554.6106349,161429,62000,99429,79.6786772,30.60217177,49.07650543,3.319944883,1.27509049,2.044854393,114219,54885.33333,59333.66667,56.37660415,27.09049029,29.28611385,2.349025173,1.128770429,1.220254744
817,538500,60,8975,C,monthly,336,1467.255952,768.2529762,699.0029762,95.9375,0,3.800595238,0.267857143,0,0,0.172619048,29120,4605,0,15,108,1367.25,764.452381,602.797619,35,23271,M,39,39,1,0,0,0,95616,0.514,9307,118,4.115,2828,33687.84483,200,69776,20195,41676,26235,14837,46919,27859.90909,3.753520315,2.923119777,0.062558672,0.048718663,3.459259259,50616,21496,29120,5.639665738,2.395097493,3.244568245,0.093994429,0.039918292,0.054076137,50710,25063.33333,25646.66667,5.650139276,2.792571959,2.857567317,0.094168988,0.046542866,0.047626122
825,53076,12,4423,A,monthly,333,1158.957958,611.1051051,547.8528529,166.3963964,0,5.291291291,0.315315315,0,0,0.195195195,29330,9235,0,15,91,986.954955,605.8138138,381.1411411,41,21080,M,51,51,1,1,0,0,51428,0.527,8402,120,3.54,1049,33129.47692,500,65122,14151,30029,21349.30769,14151,40144,24887.42857,7.490272874,4.826883946,0.624189406,0.402240329,-795.598433,50899,21569,29330,11.50780014,4.876554375,6.631245761,0.958983345,0.406379531,0.552603813,45264.66667,21108,24156.66667,10.23392871,4.772326475,5.461602231,0.852827392,0.397693873,0.455133519
846,187104,24,7796,A,monthly,141,3478.992908,2047.574468,1431.41844,0,0,6.219858156,0.212765957,0,0,0.177304965,72615,0,0,15,246,3472.560284,2041.35461,1431.205674,19,86878,F,22,22,1,1,0,0,226122,0.626,8994,110,4.295,9440,66292.68,300,137194,42784,133378,73018,42553,137194,77149.57895,8.503422268,9.366085172,0.354309261,0.390253549,533.7506173,189555,116940,72615,24.314392,15,9.314391996,1.013099666,0.625,0.388099666,134226.6667,66950,67276.66667,17.21737643,8.587737301,8.629639131,0.717390685,0.357822388,0.359568297
854,87216,48,1817,C,monthly,616,711.349026,377.4204545,333.9285714,9.922077922,73.84415584,3.704545455,0.36525974,0,0,0.24025974,8745,382,2843,15,106,623.512987,373.7159091,249.7970779,82,29638,F,45,45,1,0,0,0,145688,0.407,8544,109,1.53,2812.5,30847.17568,700,43787,22015,32420,27035.125,20089,32420,25754.12,16.97698166,14.87899009,0.353687118,0.30997896,104.4862374,19256,10511,8745,10.5976885,5.784810127,4.812878371,0.220785177,0.120516878,0.100268299,19922,10510.33333,9411.666667,10.96422675,5.784443221,5.179783526,0.228421391,0.120509234,0.107912157
873,178500,60,2975,C,monthly,304,571.1578947,317.4802632,253.6776316,17.32894737,36.36513158,2.730263158,0.246710526,0,0,0.210526316,9564,878,2211,15,62,514.4868421,314.75,199.7368421,39,19398,F,28,28,1,0,0,0,182027,0.564,8746,90,3.52,4394,21491.9375,1000,39316,10032,19398,15935.88889,8449,23115,16015.5625,7.224180672,5.356601307,0.120403011,0.089276688,-420.2123457,19870,10306,9564,6.678991597,3.464201681,3.214789916,0.111316527,0.057736695,0.053579832,26198,11947.33333,14250.66667,8.80605042,4.015910364,4.790140056,0.146767507,0.066931839,0.079835668
915,309552,48,6449,C,monthly,241,2531.195021,1373.06639,1158.128631,237.1950207,0,5.435684647,0.186721992,0,0,0.145228216,47206,14291,0,15,199,2288.377593,1367.630705,920.746888,21,51799,M,64,64,1,0,0,0,226122,0.626,8994,110,4.295,9440,56105.45714,700,121713,43512,82390,55534.5,35709,82390,53162.05263,8.699869304,8.611335091,0.181247277,0.179402814,320.0203704,86099,38893,47206,13.35075205,6.030857497,7.319894557,0.278140668,0.125642865,0.152497803,79471,38898.33333,40572.66667,12.32299581,6.031684499,6.291311314,0.256729079,0.125660094,0.131068986
938,22260,60,371,C,monthly,159,307.408805,252.0628931,55.34591195,0,0,2.283018868,0,0,0,0.094339623,4500,0,0,0,119,305.1257862,249.7798742,55.34591195,11,31278,F,59,59,1,0,0,0,285387,0.899,10177,81,7.175,9993,23066.73333,700,31278,26355,31278,29496,24884,31278,27871.66667,62.17448338,79.50404313,1.03624139,1.325067385,-498.4730159,9542,5042,4500,25.71967655,13.5902965,12.12938005,0.428661276,0.226504942,0.202156334,8028.333333,5095,2933.333333,21.63971249,13.73315364,7.90655885,0.360661875,0.228885894,0.131775981
940,284280,60,4738,C,monthly,561,2478.276292,1323.463458,1154.812834,0,0,7.736185383,0.347593583,0,0,0.167557932,18315,0,0,15,264,2470.192513,1315.727273,1154.465241,64,94617,F,41,40.5,2,0,1,0,114006,0.623,9065,123,4.895,4156.5,64182.65957,300,109362,61380,99217,81077.8,36994,109362,68165.94118,13.54636124,17.11224145,0.225772687,0.285204024,-78.74222222,56416,38101,18315,11.90713381,8.041578725,3.865555087,0.19845223,0.134026312,0.064425918,77829.66667,38143.33333,39686.33333,16.42669199,8.050513578,8.376178416,0.2737782,0.134175226,0.139602974
960,189060,60,3151,C,after_transaction,203,2635.487685,1487.561576,1147.926108,87.78325123,0,8.339901478,0.985221675,0,0,0.147783251,54949,5940,0,100,343,2538.37931,1479.221675,1059.157635,19,68946,F,41,41,1,1,0,0,149893,0.674,9753,109,4.825,5568,72243,200,101794,38275,83884,67482.75,38275,101794,76755.36842,22.9270073,21.41629641,0.382116788,0.356938274,238.3583333,95303,40354,54949,30.24531895,12.80672802,17.43859092,0.504088649,0.213445467,0.290643182,91488.66667,40312.33333,51176.33333,29.03480377,12.79350471,16.24129906,0.483913396,0.213225078,0.270688318
993,108720,60,1812,C,monthly,594,1072.289562,570.9377104,501.3518519,0,0,8.235690236,0.126262626,0,0,0.107744108,68237,0,0,30,521,1063.927609,562.7020202,501.2255892,40,41353,F,33,33,1,1,0,0,77963,0.515,8546,126,3.46,2880,50883.26563,1000,112611,41090,100000,62972.55556,40683,100000,59140,28.08127242,34.75306598,0.468021207,0.579217766,219.8095062,97676,29439,68237,53.90507726,16.24668874,37.65838852,0.898417954,0.270778146,0.627639809,68679.33333,31990.33333,36689,37.90250184,17.65470935,20.24779249,0.631708364,0.294245156,0.337463208
1004,188532,36,5237,C,monthly,648,3538.061728,1786.114198,1751.947531,0,0,6.891975309,0.37037037,0,0,0.228395062,31348,0,0,15,202,3530.799383,1779.222222,1751.57716,113,22145,F,24,24,1,0,0,0,285387,0.899,10177,81,7.175,9993,64193.44595,200,143846,22145,49990,36579,22145,113325,50492.48148,12.25767538,6.984724079,0.340490983,0.194020113,88.68888889,31550,202,31348,6.024441474,0.038571701,5.985869773,0.167345597,0.001071436,0.16627416,115020,52464,62556,21.96295589,10.01794921,11.94500668,0.610082108,0.278276367,0.331805741
1011,204000,60,3400,C,monthly,366,1367.844262,735.8196721,632.0245902,154.863388,0,4.295081967,0.286885246,0,0,0.177595628,31500,7085,0,15,126,1208.398907,731.5245902,476.8743169,39,45078,M,55,55,1,0,0,0,77917,0.535,8390,132,2.545,2101,37809.4,400,68173,18862,49578,29462.125,17220,49578,30778.95652,11.12041176,8.665330882,0.185340196,0.144422181,-12.7625,62230,30730,31500,18.30294118,9.038235294,9.264705882,0.30504902,0.150637255,0.154411765,49103.33333,23937.66667,25165.66667,14.44215686,7.040490196,7.401666667,0.240702614,0.117341503,0.123361111
1012,98184,24,4091,A,monthly,111,1174.378378,897.8018018,276.5765766,0,0,8.792792793,0,0,0,0.126126126,18200,0,0,0,482,1165.585586,889.009009,276.5765766,8,68956,F,54,54,1,0,0,0,114200,0.437,8403,105,5.71,2437.5,41660.28571,500,68956,44411,68956,59587,23793,68956,46474.91667,10.1833991,14.56538744,0.424308296,0.606891143,414.0444444,43227,25027,18200,10.56636519,6.117575165,4.448790027,0.440265216,0.254898965,0.185366251,35103.66667,24870.33333,10233.33333,8.580705614,6.07927972,2.501425894,0.357529401,0.253303322,0.104226079
1068,253200,60,4220,C,monthly,586,1352.977816,717.9556314,635.0221843,121.2542662,16.1774744,4.455631399,0.358361775,0,0,0.228668942,26713,4737,632,15,159,1210.732082,713.5,497.2320819,72,48603,M,63,63,1,0,0,0,139012,0.619,8363,108,2.995,2681.5,34086.18657,1000,96491,48603,75316,64836.3,14576,75316,42782.24,8.077295395,15.36405213,0.13462159,0.256067536,383.9607407,73491,46778,26713,17.41492891,11.08483412,6.330094787,0.290248815,0.184747235,0.10550158,47044,27068.33333,19975.66667,11.1478673,6.414296998,4.7335703,0.185797788,0.10690495,0.078892838
1071,253200,60,4220,C,weekly,255,1915.321569,1116.780392,798.5411765,0,0,6.721568627,0.588235294,0,0,0.160784314,7173,0,0,30,70,1908.011765,1110.058824,797.9529412,28,81151,F,49,49,1,0,0,0,228848,0.572,9893,96,4.36,5755,47302.65854,800,104418,15164,81151,40843.75,15124,81151,31870.38889,11.20916079,9.678613744,0.186819347,0.161310229,253.0972222,80373,73200,7173,19.0457346,17.34597156,1.699763033,0.31742891,0.289099526,0.028329384,46333.66667,31230.33333,15103.33333,10.97954186,7.400552923,3.578988942,0.182992364,0.123342549,0.059649816
1083,50976,36,1416,C,monthly,496,902.9516129,472.9556452,429.9959677,46.69354839,114.0383065,3.899193548,0.362903226,0,0,0.247983871,10731,1930,4351,15,82,737.9576613,469.0564516,268.9012097,70,21313,M,20,20,1,0,0,0,77917,0.535,8390,132,2.545,2101,28050.41463,400,48736,14907,26499,20091.375,12229,28084,19739.53333,19.80961485,14.18882415,0.550267079,0.394134004,-157.8486111,22405,11674,10731,15.82274011,8.244350282,7.578389831,0.439520559,0.22900973,0.210510829,26143.66667,11804,14339.66667,18.46304143,8.336158192,10.12688324,0.512862262,0.23155995,0.281302312
1093,385104,48,8023,C,monthly,516,3365.209302,1732.732558,1632.476744,258.5135659,0,4.949612403,0.348837209,0,0,0.197674419,54100,10261,0,15,134,3101.397287,1727.782946,1373.614341,61,62000,F,43,43,1,0,0,0,387570,1,9897,140,1.78,18708.5,47433.51961,1000,121007,21674,94000,45502.5,18331,94000,39271.65,5.912192398,5.671506918,0.123170675,0.118156394,401.4740741,126440,72340,54100,15.75969089,9.01657734,6.743113549,0.328326894,0.187845361,0.140481532,111396.6667,56286,55110.66667,13.88466492,7.015580207,6.869084715,0.289263853,0.146157921,0.143105932
1106,192552,24,8023,B,weekly,440,669.3045455,359.9068182,309.3977273,0,0,3.329545455,0.409090909,0,0,0.115909091,9230,0,0,30,110,665.5659091,356.5772727,308.9886364,31,22256,F,36,36,1,0,0,0,70646,0.584,8547,120,3.12,1552.5,23979.05882,800,49563,19145,22256,21443,3919,30688,18406.21429,2.988789583,2.672691013,0.124532899,0.111362126,-152.5412698,12340,3110,9230,1.538078026,0.387635548,1.150442478,0.064086584,0.016151481,0.047935103,21462,13032,8430,2.675059205,1.624330051,1.050729154,0.1114608,0.067680419,0.043780381
1166,149040,48,3105,A,monthly,292,1235.726027,650.4520548,585.2739726,75.29109589,0,4.188356164,0.256849315,0,0,0.184931507,29912,4397,0,15,127,1155.989726,646.2636986,509.7260274,35,19048,F,31,31,1,0,0,0,75637,0.365,9622,154,0.495,3502,36845.85185,200,62442,18922,48819,30515.54545,18922,55236,34262.2,11.86661895,9.827872932,0.247221228,0.204747353,42.96494949,48670,18758,29912,15.6747182,6.041223833,9.633494364,0.326556629,0.12585883,0.200697799,45519.33333,21874,23645.33333,14.66001074,7.044766506,7.61524423,0.30541689,0.146765969,0.158650921
1242,128544,24,5356,C,after_transaction,287,1632.487805,870.3972125,762.0905923,85.54006969,7.351916376,6.222996516,2.090592334,0,0,0.209059233,13844,4910,422,100,107,1531.28223,864.174216,667.1080139,34,31182,F,48,48,1,0,0,0,323870,1,10673,100,5.07,18564.5,40526.55,200,131453,16776,31182,24338.25,16532,32545,25802.24,7.566570202,4.54410941,0.315273758,0.189337892,-2.098333333,28251,14407,13844,5.274645258,2.689880508,2.58476475,0.219776886,0.112078354,0.107698531,30223.66667,14513,15710.66667,5.642954941,2.709671397,2.933283545,0.235123123,0.112902975,0.122220148
1244,35904,48,748,C,monthly,296,398.1554054,228.9087838,169.2466216,15.25337838,5.486486486,2.625,0.202702703,0,0,0.199324324,8060,903,406,15,81,374.5878378,226.2837838,148.3040541,38,17662,M,53,53,1,0,0,0,228848,0.572,9893,96,4.36,5755,22981.05085,900,34279,17662,23179,18899.8,16922,28637,21332.45161,30.72333001,25.2671123,0.640069375,0.526398173,-71.03873016,16069,8009,8060,21.48262032,10.70721925,10.77540107,0.44755459,0.223067068,0.224487522,17784.33333,7631,10153.33333,23.7758467,10.20187166,13.57397504,0.49533014,0.212538993,0.282791147
1247,99696,48,2077,D,monthly,646,1958.851393,1004.939628,953.9117647,0,0,4.224458204,0.278637771,0,0.001547988,0.167182663,26215,0,0,15,66,1954.348297,1000.71517,953.6331269,81,32967,F,28,28,1,0,0,0,88757,0.617,8554,113,2.54,2020,46341.41667,-975,127685,-975,44782,35141.42857,-975,44782,26197.72,22.31170759,16.91932045,0.464827241,0.352485843,-81.41607143,71971,45756,26215,34.65142032,22.02985075,12.62156957,0.72190459,0.458955224,0.262949366,66536.66667,33307.66667,33229,32.03498636,16.03643075,15.99855561,0.667395549,0.334092307,0.333303242
1250,182640,48,3805,C,monthly,242,1525.227273,811.9876033,713.2396694,0.756198347,0,3.876033058,0.185950413,0,0,0.165289256,23345,61,0,15,163,1520.409091,808.1115702,712.2975207,27,23898,F,57,57,1,0,0,0,145688,0.407,8544,109,1.53,2812.5,37802.3,600,64412,22998,46267,29484.125,22998,59048,36534.83333,9.934901445,7.748784494,0.206977113,0.16143301,-126.1738248,47239,23894,23345,12.41498029,6.279632063,6.135348226,0.258645423,0.130825668,0.127819755,55285.66667,23307.33333,31978.33333,14.52974157,6.125448971,8.404292597,0.302702949,0.12761352,0.175089429
1252,148140,36,4115,C,weekly,615,1702.663415,872.6520325,830.0113821,0,0,5.185365854,0.780487805,0,0,0.191869919,31605,0,0,30,138,1696.697561,867.4666667,829.2308943,82,26252,F,37,37,1,0,0,0,53921,0.413,8598,123,2.98,1736,40688.41525,1000,78469,26115,57690,37759.83333,23599,57955,37929.51852,9.887828737,9.176144188,0.274661909,0.254892894,54.73148148,56431,24826,31605,13.71348724,6.033049818,7.680437424,0.380930201,0.167584717,0.213345484,57200.33333,24901.66667,32298.66667,13.90044552,6.051437829,7.849007695,0.386123487,0.168095495,0.218027992
1256,71064,36,1974,A,monthly,403,1044.91067,561.4069479,483.5037221,26.30769231,0,3.818858561,0.297766749,0,0,0.213399504,16483,1178,0,15,139,1014.486352,557.5880893,456.898263,57,31397,F,53,53,1,0,0,0,85852,0.598,8965,104,7.615,2737.5,34577.27907,700,55373,28753,44025,36457.11111,26871,44025,34863.875,17.51635211,18.46864798,0.486565336,0.513017999,149.0234568,31894,15411,16483,16.15704154,7.806990881,8.350050659,0.448806709,0.216860858,0.231945852,29887.66667,15398,14489.66667,15.14066194,7.800405268,7.34025667,0.420573943,0.216677924,0.203896019
1270,74772,36,2077,C,after_transaction,389,894.3136247,489.8020566,404.5115681,85.59383033,0,3.868894602,2.313624679,0,0,0.18251928,8362,4162,0,200,211,802.5372751,485.933162,316.6041131,41,33277,M,39,39,1,0,0,0,157042,0.339,8743,111,2.115,3776.5,24872.29577,500,45989,14465,33277,24886,12369,33277,22990.7,11.97510629,11.98170438,0.332641842,0.332825122,-567.5555556,27269,18907,8362,13.12903226,9.103033221,4.025999037,0.364695341,0.252862034,0.111833307,27175.33333,14680,12495.33333,13.08393516,7.067886375,6.016048788,0.363442643,0.196330177,0.167112466
1284,52512,12,4376,C,monthly,521,2085.963532,1082.358925,1003.604607,0,0,5.719769674,0.316698656,0,0,0.166986564,4615,0,0,15,171,2079.927063,1076.639155,1003.287908,63,41050,M,55,55,1,0,0,0,157042,0.339,8743,111,2.115,3776.5,59684.4023,1000,120420,34979,41050,39485.75,34979,120420,65563.85,13.6390316,9.023251828,1.136585967,0.751937652,27.06018519,10686,6071,4615,2.441956124,1.387340037,1.054616088,0.203496344,0.11561167,0.087884674,80815.66667,39322.33333,41493.33333,18.46793114,8.985907983,9.482023157,1.538994262,0.748825665,0.790168596
1318,185544,36,5154,C,monthly,293,904.8737201,475.8054608,429.0682594,59.22866894,6.877133106,3.153583618,0.102389078,0,0,0.119453925,39966,17354,2015,15,93,835.5119454,472.6518771,362.8600683,23,13694,M,60,60,1,0,0,0,124605,0.46,8772,126,4.79,3006,27729.85714,200,70888,3963,41113,18118.90909,3963,70888,28261.28571,5.380259438,3.515504286,0.149451651,0.097652897,-89.20323232,77209,37243,39966,14.98040357,7.226038029,7.754365541,0.416122321,0.200723279,0.215399043,58602.66667,27063.66667,31539,11.37032725,5.251002458,6.119324796,0.315842424,0.145861179,0.169981244
1329,23520,12,1960,A,monthly,355,778.3830986,416.0732394,362.3098592,66.41126761,0,3.022535211,0.295774648,0,0,0.177464789,10964,3368,0,15,84,708.6535211,413.0507042,295.6028169,38,19102,M,58,56.5,2,0,0,0,107911,0.509,8240,99,3.03,1876.5,25967.61905,500,44667,19018,29967,22263,18206,37387,23583.33333,13.24878523,11.35867347,1.104065436,0.946556122,-445.7666667,22809,11845,10964,11.6372449,6.043367347,5.593877551,0.969770408,0.503613946,0.466156463,27841.66667,13811,14030.66667,14.20493197,7.046428571,7.158503401,1.183744331,0.587202381,0.59654195
1374,389136,48,8107,C,monthly,354,3367.841808,1795.172316,1572.669492,0,0,6.833333333,0.296610169,0,0,0.175141243,68232,0,0,15,213,3360.711864,1788.338983,1572.372881,44,88470,M,32,32,1,0,0,0,107911,0.509,8240,99,3.03,1876.5,59750.01613,700,126404,53444,102287,73612.75,48055,102287,68202.31579,7.370175913,9.080146787,0.153545332,0.189169725,219.943254,117089,48857,68232,14.44295054,6.026520291,8.416430245,0.300894803,0.125552506,0.175342297,100162.3333,48892,51270.33333,12.35504297,6.030837548,6.324205419,0.257396728,0.125642449,0.13175428
1375,45336,24,1889,A,monthly,489,1397.721881,739.593047,658.1288344,145.5214724,0,5.460122699,0.337423313,0,0,0.18404908,20745,5930,0,15,197,1246.402863,734.1329243,512.2699387,52,40940,M,42,42,1,0,0,0,51428,0.527,8402,120,3.54,1049,48153.01111,800,71486,39840,60570,47057.42857,39840,71486,49727,25.4912711,24.91129093,1.062136296,1.037970456,154.2455026,41233,20488,20745,21.8279513,10.84595024,10.98200106,0.909497971,0.451914593,0.457583377,48079.33333,23867.66667,24211.66667,25.45226751,12.63508029,12.81718722,1.060511146,0.526461679,0.534049468
1389,125472,24,5228,C,monthly,393,2701.333333,1372.638677,1328.694656,178.4631043,0,5.312977099,0.458015267,0,0,0.246819338,14291,6376,0,15,90,2517.099237,1367.3257,1149.773537,61,17288,M,59,59,1,0,0,0,125236,0.877,9675,100,7.04,5256.5,48989.17526,800,117375,11898,18274,16386.2,11898,46699,29028.11111,9.370538496,3.134315226,0.390439104,0.130596468,-718.4168254,19681,5390,14291,3.764537108,1.030986993,2.733550115,0.156855713,0.042957791,0.113897921,38692,18367.66667,20324.33333,7.400918133,3.513325682,3.887592451,0.308371589,0.14638857,0.161983019
1407,125472,24,5228,C,after_transaction,281,4131.423488,2140.715302,1990.708185,423.6868327,0,8.334519573,2.846975089,0,0,0.274021352,116382,14882,0,100,365,3696.55516,2132.380783,1564.174377,52,42152,F,53,54,2,0,0,0,51428,0.527,8402,120,3.54,1049,71376.02597,800,143697,42152,115711,74796.57143,42152,143697,83570.4375,13.6526446,14.30691879,0.568860192,0.596121616,660.5322751,186630,70248,116382,35.69816373,13.43687835,22.26128539,1.487423489,0.559869931,0.927553558,155212.6667,74864,80348.66667,29.68872737,14.31981637,15.36891099,1.237030307,0.596659016,0.640371291
1447,100080,48,2085,C,monthly,103,521.7669903,406.2330097,115.5339806,0,0,2.116504854,0,0,0,0.097087379,8800,0,0,0,114,519.6504854,404.1165049,115.5339806,7,29943,F,34,34,1,0,0,0,114200,0.437,8403,105,5.71,2437.5,22604.4,300,38629,29829,38629,32800.33333,12808,38629,25082.66667,10.84143885,15.73157474,0.225863309,0.32774114,-317.2157407,21422,12622,8800,10.27434053,6.053717026,4.220623501,0.214048761,0.126119105,0.087929656,17814,13847.33333,3966.666667,8.543884892,6.641406875,1.902478018,0.177997602,0.138362643,0.039634959
1480,123300,36,3425,C,weekly,565,2114.230088,1101.00885,1013.221239,0,0,4.863716814,0.530973451,0,0,0.159292035,89358,0,0,30,289,2108.835398,1096.145133,1012.690265,66,49599,F,54,54,1,1,0,0,118650,0.856,9832,114,3.89,5958,55026.64444,800,132025,33966,101136,64224.76923,32600,104400,62771.51852,16.06617356,18.75175744,0.446282599,0.520882151,47.5174359,150026,60668,89358,43.80321168,17.71328467,26.08992701,1.21675588,0.492035685,0.724720195,117408.6667,51369.33333,66039.33333,34.27990268,14.9983455,19.28155718,0.952219519,0.416620708,0.53559881
1498,165780,60,2763,C,weekly,607,1805.769357,938.6046129,867.1647446,0,0,10.11037891,0.444810544,0.039538715,0.003294893,0.18616145,29330,0,0,30,518,1795.174629,928.4942339,866.6803954,66,68800,M,48,48,1,0,0,0,145688,0.407,8544,109,1.53,2812.5,45342.29204,413,116112,43364,72175,60900.33333,413,116112,67906.24,16.41052915,22.04138014,0.273508819,0.367356336,493.7009259,51641,22311,29330,18.69019182,8.074918567,10.61527325,0.311503197,0.134581976,0.176921221,105192.6667,58454.66667,46738,38.07190252,21.15623115,16.91567137,0.634531709,0.352603852,0.281927856
1527,164052,36,4557,B,after_transaction,367,2091.558583,1074.133515,1017.425068,0,0,5.40599455,2.72479564,0,0.002724796,0.177111717,13900,0,0,100,111,2083.427793,1068.72752,1014.700272,42,20811,F,24,24,1,0,0,0,51313,0.592,8930,108,3.85,1390,41752.10769,-2565,112046,10011,23911,19636,-567,43683,21405.83333,9.162191725,4.308975203,0.254505326,0.119693756,-67.59365079,24811,10911,13900,5.44459074,2.394338381,3.050252359,0.151238632,0.066509399,0.084729232,47451.33333,25468,21983.33333,10.41284471,5.588764538,4.82408017,0.289245686,0.155243459,0.134002227
