account_id,loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,sum_other_amount_in,sum_other_amount_out,count_other_trans,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
6930,25944,24,1081,A,monthly,260,1523.380769,895.15,628.2307692,0,0,7.326923077,0.230769231,0,0,0.142307692,24415,0,0,15,283,1515.823077,887.8230769,628,25,69399,F,39,39,1,1,0,0,118650,0.856,9832,114,3.89,5958
6950,475680,48,9910,C,monthly,123,1303.300813,840.699187,462.601626,0,0,3.308943089,0,0,0,0.097560976,23900,0,0,0,192,1299.99187,837.3902439,462.601626,9,46505,F,33,33,2,1,0,0,159617,0.852,9198,131,3.79,5964
6985,96768,36,2688,C,monthly,364,2401.428571,1252.076923,1149.351648,253.2115385,0,6.244505495,0.288461538,0,0,0.181318681,20782,13167,0,15,178,2141.684066,1245.832418,895.8516484,41,37396,F,31,34.5,2,0,0,0,85852,0.598,8965,104,7.615,2737.5
7045,288720,48,6015,C,monthly,172,2147.77907,1370.947674,776.8313953,0,0,4.680232558,0.087209302,0,0,0.122093023,39815,0,0,15,217,2143.011628,1366.267442,776.744186,15,102188,M,56,56,1,1,0,0,121947,0.705,8541,131,2.735,3667.5
7049,495180,60,8253,C,monthly,222,3205.828829,1680.018018,1525.810811,0,0,4.378378378,0.135135135,0,0,0.13963964,40715,0,0,15,100,3201.315315,1675.63964,1525.675676,23,34236,F,20,20,1,0,0,1,42821,0.484,8173,124,7.01,1358
7052,63972,36,1777,D,after_transaction,115,464.8,402.1913043,62.60869565,0,0,1.843478261,0,0,0,0.095652174,4500,0,0,0,106,462.9565217,400.3478261,62.60869565,8,39053,M,52,52,1,0,0,0,157042,0.339,8743,111,2.115,3776.5
7082,194160,48,4045,C,monthly,520,858.3634615,457.75,400.6134615,146.7461538,0.375,3.365384615,0.346153846,0,0,0.255769231,19915,6359,15,15,83,707.5307692,454.3846154,253.1461538,80,29714,F,54,54,1,0,0,0,161954,0.48,8720,116,4.1,3690
7099,234336,48,4882,C,monthly,659,2061.890744,1081.23217,980.6585736,6.08801214,14.42185129,4.634294385,0.386949924,0,0,0.256449165,26445,236,528,15,112,2036.359636,1076.597876,959.7617602,96,66285,F,28,28,1,0,0,0,1204953,1,12541,167,0.315,92392
7123,47016,12,3918,A,after_transaction,239,2153.112971,1199.514644,953.5983264,244.0334728,0,6.213389121,1.673640167,0,0,0.175732218,43681,14581,0,100,283,1901.192469,1193.301255,707.8912134,26,58773,F,42,42,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
7133,48672,36,1352,A,monthly,415,368.7228916,212.2,156.5228916,58.18554217,2.493975904,2.906024096,0.325301205,0,0,0.23373494,4813,2683,115,15,100,304.8120482,209.2939759,95.51807229,57,23125,F,51,51,2,0,0,0,1204953,1,12541,167,0.315,92392
7136,74124,36,2059,C,weekly,529,2081.064272,1064.784499,1016.279773,22.45746692,11.37429112,5.945179584,0.623818526,0,0,0.230623819,9692,1080,547,30,174,2040.663516,1058.839319,981.8241966,74,25658,F,60,60,1,0,0,0,107870,0.58,8754,137,4.055,3836
7156,49488,24,2062,C,monthly,217,1437.778802,855.8847926,581.8940092,0,0,7.078341014,0.207373272,0,0,0.147465438,23434,0,0,15,207,1430.493088,848.8064516,581.6866359,22,59456,F,58,58,1,1,0,0,161227,0.697,8678,102,5.735,4787.5
7176,203940,60,3399,C,monthly,358,1469.606145,806.1424581,663.4636872,119.4692737,0,5.304469274,0.251396648,0,0,0.150837989,19325,6110,0,15,185,1344.581006,800.8379888,543.7430168,31,51081,F,45,45,1,0,0,0,1204953,1,12541,167,0.315,92392
7180,99744,24,4156,C,weekly,523,1691.711281,914.5736138,777.1376673,201.0650096,0,4.629063098,0.68833652,0,0,0.195028681,17219,8089,0,30,219,1485.328872,909.9445507,575.3843212,61,71879,F,28,28,1,0,0,0,94725,0.634,9920,130,2.535,4567.5
7181,49872,12,4156,C,after_transaction,684,1895.5,1003.684211,891.8157895,154.4298246,0.49122807,6.377192982,3.070175439,0,0,0.314327485,33481,5030,16,100,343,1731.131579,997.3070175,733.8245614,130,76514,F,32,32,1,0,0,0,148545,0.535,8909,113,4.78,3525
7184,155640,24,6485,A,monthly,412,1476.606796,787.4441748,689.1626214,75.01456311,15.09466019,4.985436893,0.327669903,0,0,0.254854369,24295,3434,691,15,188,1381.184466,782.4587379,598.7257282,65,40509,F,56,56,1,0,0,0,95616,0.514,9307,118,4.115,2828
7190,63360,60,1056,C,monthly,638,593.4796238,316.8275862,276.6520376,135.2727273,0,3.852664577,0.376175549,0,0,0.186520376,12029,5394,0,15,108,453.9780564,312.9749216,141.0031348,67,25650,M,44,40.5,2,0,0,0,75685,0.608,8208,155,2.03,1891.5
7240,152160,60,2536,C,monthly,632,1107.235759,569.4256329,537.8101266,231.2911392,0,3.884493671,0.379746835,0,0,0.191455696,13651,9136,0,15,97,871.6803797,565.5411392,306.1392405,69,19987,F,51,51,2,0,0,0,74062,0.614,8114,119,2.46,1092
7262,73260,60,1221,C,monthly,164,1035.292683,603.1280488,432.1646341,11.58536585,0,3.329268293,0.091463415,0,0,0.12804878,25275,1900,0,15,177,1020.286585,599.7987805,420.4878049,14,28038,F,59,59,1,0,0,0,285387,0.899,10177,81,7.175,9993
7274,49044,12,4087,C,monthly,165,2194.254545,1173.430303,1020.824242,55.79393939,0,5.115151515,0.181818182,0,0,0.133333333,20321,9206,0,15,167,2133.163636,1168.315152,964.8484848,13,25181,F,46,46,1,0,0,0,75637,0.365,9622,154,0.495,3502
7401,80952,24,3373,A,monthly,313,1369.466454,730.658147,638.8083067,116.0702875,0,4.153354633,0.287539936,0,0,0.172523962,34877,7266,0,15,150,1248.955272,726.5047923,522.4504792,33,28764,M,54,56.5,2,0,0,0,1204953,1,12541,167,0.315,92392
7418,30276,12,2523,B,monthly,388,1192.239691,628.25,563.9896907,307.2164948,0,11.3814433,0.309278351,0,0,0.237113402,20415,18500,0,15,300,873.3324742,616.8685567,256.4639175,40,24930,F,60,60,1,0,0,0,103347,0.67,9104,123,1.785,2326.5
7424,30276,12,2523,A,monthly,498,3995.819277,2025.865462,1969.953815,191.6425703,4.610441767,7.654618474,0.421686747,0,0,0.329317269,98084,6817,164,15,393,3791.48996,2018.210843,1773.279116,107,27847,M,37,37,1,0,0,0,228848,0.572,9893,96,4.36,5755
7437,110736,48,2307,C,weekly,254,1032.165354,584.1850394,447.980315,108.6771654,3.590551181,4.303149606,0.472440945,0,0,0.216535433,9990,6901,228,30,108,915.1220472,579.8818898,335.2401575,35,34595,F,59,59,1,0,0,0,51428,0.527,8402,120,3.54,1049
7445,55368,24,2307,A,monthly,362,2355.936464,1195.11326,1160.823204,0,0,10,0.414364641,0,0,0.270718232,20813,0,0,15,93,2345.522099,1185.11326,1160.40884,66,12414,F,60,60,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
7454,63312,48,1319,A,monthly,402,410.261194,240.641791,169.619403,45.89054726,0,2.771144279,0.298507463,0,0,0.2039801,3992,2306,0,15,110,361.300995,237.8706468,123.4303483,54,28554,F,43,43,1,0,0,0,149893,0.674,9753,109,4.825,5568
7485,91200,24,3800,A,monthly,231,1558.372294,849.995671,708.3766234,133.4935065,0,3.714285714,0.194805195,0,0,0.155844156,27894,10279,0,15,118,1420.969697,846.2813853,574.6883117,23,32715,F,44,42.5,2,0,0,0,119895,0.899,10446,90,8.35,4845
7523,288468,36,8013,A,monthly,127,1124.724409,754.6456693,370.0787402,0,0,3.866141732,0,0,0,0.133858268,23300,0,0,0,201,1120.858268,750.7795276,370.0787402,9,48665,F,41,41,1,0,0,0,86513,0.505,8288,110,4.11,1511
7542,590820,60,9847,C,monthly,521,1039.8119,549.5163148,490.2955854,84.82917466,0,3.704414587,0.345489443,0,0,0.213051823,20447,3683,0,15,108,950.9328215,545.8119002,405.1209213,71,30859,M,32,32,1,0,0,0,387570,1,9897,140,1.78,18708.5
7546,41952,12,3496,A,monthly,425,1455.284706,756.6635294,698.6211765,90.84705882,1.152941176,5.783529412,0.352941176,0,0,0.247058824,31933,3861,49,15,134,1357.148235,750.88,606.2682353,61,24687,M,27,27,1,0,0,0,161854,0.763,9425,125,2.1,3988
7559,12792,12,1066,C,monthly,413,483.3026634,287.7990315,195.503632,89.60774818,0,3.411622276,0.326876513,0,0,0.188861985,8027,4112,0,15,163,389.9564165,284.3874092,105.5690073,47,38121,F,26,26,1,0,0,0,124605,0.46,8772,126,4.79,3006
7562,309600,48,6450,C,weekly,348,2582.051724,1342.014368,1240.037356,0,0,6.344827586,0.517241379,0,0,0.16091954,66119,0,0,30,238,2575.189655,1335.66954,1239.520115,40,35488,M,24,24,1,0,0,0,226122,0.626,8994,110,4.295,9440
7565,153504,48,3198,C,monthly,502,1376.653386,715.8446215,660.8087649,172.185259,0,4.772908367,0.358565737,0,0,0.221115538,23192,6649,0,15,111,1199.336653,711.0717131,488.2649402,70,27633,M,24,24,1,0,0,0,108871,0.621,8444,106,3.335,2450
7594,130464,48,2718,C,monthly,664,2353.950301,1201.768072,1152.182229,55.46987952,34.48644578,6.355421687,0.361445783,0,0,0.287650602,25039,2302,1347,15,219,2257.277108,1195.412651,1061.864458,123,32928,M,25,25,1,0,0,0,93931,0.569,8427,107,1.32,1893.5
7606,191880,60,3198,C,monthly,272,3874.636029,2081.654412,1792.981618,125.5294118,0,6.334558824,0.441176471,0,0,0.319852941,96902,4268,0,15,280,3742.330882,2075.319853,1667.011029,62,78521,M,50,50,1,0,0,0,103347,0.67,9104,123,1.785,2326.5
7607,31728,24,1322,A,monthly,568,1065.602113,561.6760563,503.9260563,148.3802817,0,4.415492958,0.36971831,0,0,0.205985915,11275,6020,0,15,107,912.4366197,557.2605634,355.1760563,71,32803,M,49,49,2,0,0,0,1204953,1,12541,167,0.315,92392
7614,320592,48,6679,C,monthly,465,2625.896774,1387.298925,1238.597849,0,0,7.402150538,0.322580645,0,0,0.189247312,28600,0,0,15,245,2618.172043,1379.896774,1238.275269,64,69149,F,29,31.5,2,1,0,0,145688,0.407,8544,109,1.53,2812.5
7632,170448,48,3551,C,monthly,473,1490.156448,789.1099366,701.0465116,203.5729387,0,5.019027484,0.348837209,0,0,0.179704017,30264,9629,0,15,170,1281.215645,784.0909091,497.1247357,49,41656,F,56,56.5,2,0,0,0,228848,0.572,9893,96,4.36,5755
7636,42384,12,3532,C,monthly,475,2338.326316,1193.848421,1144.477895,84.21263158,0,5.612631579,0.410526316,0,0,0.277894737,72514,3077,0,15,206,2248.090526,1188.235789,1059.854737,91,23454,F,58,58,1,0,0,0,128118,0.853,9317,97,6.735,6910.5
7637,390096,48,8127,C,monthly,163,1373.490798,822.5705521,550.9202454,0,0,3.220858896,0,0,0,0.098159509,31400,0,0,0,192,1370.269939,819.3496933,550.9202454,12,44278,M,21,23.5,2,0,0,1,112709,0.735,8369,117,2.005,2736
7674,94488,24,3937,C,monthly,243,3165.144033,1728.00823,1437.135802,36.4691358,0,6.794238683,0.37037037,0,0,0.271604938,38275,1477,0,15,278,3121.510288,1721.213992,1400.296296,46,70684,M,41,41,1,0,0,0,1204953,1,12541,167,0.315,92392
7713,220440,60,3674,C,weekly,641,863.6786271,456.3322933,407.3463339,78.79563183,0,4.453978159,0.280811232,0,0,0.11700468,20048,8418,0,30,95,780.1482059,451.8783151,328.2698908,45,31402,F,44,44,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
7721,45456,12,3788,C,monthly,329,1510.732523,842.1398176,668.5927052,0,0,5.376899696,0.273556231,0,0,0.170212766,15215,0,0,15,176,1505.082067,836.7629179,668.3191489,40,57101,F,52,52,1,1,0,0,53921,0.413,8598,123,2.98,1736
7733,140064,24,5836,C,weekly,673,2905.710253,1507.73997,1397.970282,0,0,9.690936107,0.802377415,0,0,0.210995542,32742,0,0,30,360,2895.216939,1498.049034,1397.167905,102,73904,F,49,49,1,1,0,0,51428,0.527,8402,120,3.54,1049
7745,77544,36,2154,C,monthly,386,1793.15544,923.4507772,869.7046632,210.5699482,0,3.79015544,0.310880829,0,0,0.165803109,34575,10160,0,15,92,1578.484456,919.6606218,658.8238342,37,20750,F,57,57,1,1,0,0,88884,0.467,8507,132,1.725,2416.5
7753,51696,24,2154,A,monthly,396,3580.643939,1838.55303,1742.090909,0,0,7.305555556,0.416666667,0,0,0.257575758,11915,0,0,15,127,3572.921717,1831.247475,1741.674242,78,38202,F,31,31,1,1,0,0,323870,1,10673,100,5.07,18564.5
7765,27984,12,2332,A,weekly,519,1067.458574,551.4393064,516.0192678,158.3236994,0,5.431599229,0.520231214,0,0,0.146435453,30494,8217,0,30,162,903.1830443,546.0077071,357.1753372,41,18381,M,50,50,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
7769,196080,48,4085,A,monthly,231,2130.779221,1253.38961,877.3896104,0,0,5.865800866,0.324675325,0,0,0.203463203,12215,0,0,15,124,2124.588745,1247.52381,877.0649351,35,86857,M,41,41,1,0,0,0,87419,0.855,8624,102,2.18,3038.5
7795,372120,60,6202,C,monthly,663,3938.656109,2004.45098,1934.205128,0,0,8.016591252,0.452488688,0,0,0.259426848,21615,0,0,15,243,3930.187029,1996.434389,1933.75264,131,46581,M,54,58,2,0,1,0,197099,0.747,9624,145,1.955,4374.5
7815,189696,24,7904,A,weekly,267,3861,2096.479401,1764.520599,44.19475655,65.82771536,7.164794007,0.898876404,0,0,0.333333333,40970,1475,2197,30,211,3742.913858,2089.314607,1653.599251,56,88662,M,54,54.5,2,0,0,0,51428,0.527,8402,120,3.54,1049
7819,20832,48,434,C,monthly,550,686.12,359.3036364,326.8163636,46.16181818,30.63272727,3.007272727,0.381818182,0,0,0.274545455,10718,1953,1296,15,69,605.9363636,356.2963636,249.64,93,17887,M,51,51,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
7824,189696,24,7904,B,monthly,134,167.9104478,167.9104478,0,0,0,0,0,0,0,0.037313433,0,0,0,0,0,167.9104478,167.9104478,0,5,22500,F,29,29,1,0,0,0,110643,0.519,8441,115,3.94,2065.5
7844,91584,24,3816,A,monthly,211,2204.21327,1220.218009,983.9952607,0,0,4.592417062,0.142180095,0,0,0.146919431,46775,0,0,15,185,2199.478673,1215.625592,983.8530806,23,49843,F,48,48,1,0,0,0,1204953,1,12541,167,0.315,92392
7857,68112,12,5676,A,monthly,532,2735.116541,1404.599624,1330.516917,199.325188,3.605263158,6.804511278,0.366541353,0,0,0.276315789,56651,8157,137,15,202,2525.015038,1397.795113,1127.219925,90,39416,F,22,22,1,0,0,0,138032,0.646,8819,99,5.48,4284
7859,72120,12,6010,A,monthly,616,2380.599026,1270.353896,1110.24513,0,0,10.10551948,0.36525974,0,0,0.165584416,22215,0,0,15,327,2370.128247,1260.248377,1109.87987,68,98632,F,47,43.5,2,0,1,0,139012,0.619,8363,108,2.995,2681.5
7861,21852,36,607,A,monthly,169,983.3254438,618.5857988,364.739645,0,0.153846154,3.786982249,0.088757396,0,0,0.106508876,18141,0,26,15,177,979.295858,614.7988166,364.4970414,11,42899,M,45,45,1,1,0,0,125236,0.877,9675,100,7.04,5256.5
7890,79344,48,1653,C,monthly,567,508.8835979,280.8941799,227.989418,113.8624339,0,2.992945326,0.37037037,0,0,0.185185185,5519,4304,0,15,110,391.6578483,277.9012346,113.7566138,58,30004,F,48,48,1,0,0,0,87419,0.855,8624,102,2.18,3038.5
7894,153144,36,4254,C,monthly,560,3747.4625,1925.258929,1822.203571,153.6428571,0,7.283928571,0.455357143,0,0,0.305357143,116426,4780,0,15,231,3586.080357,1917.975,1668.105357,118,57716,M,30,30,1,1,0,0,67298,0.438,8561,110,0.945,1078
7907,97392,12,8116,A,monthly,400,1853.64,952,901.64,158.175,0,4.1375,0.375,0,0,0.2025,12442,6327,0,15,81,1690.9525,947.8625,743.09,48,20146,M,39,38.5,2,0,0,0,285387,0.899,10177,81,7.175,9993
7926,84120,24,3505,A,weekly,105,2672.504762,1640.790476,1031.714286,0,0,5.923809524,0.285714286,0,0,0.180952381,48830,0,0,30,294,2666.295238,1634.866667,1031.428571,15,45529,F,49,49,1,0,0,0,42821,0.484,8173,124,7.01,1358
7957,42900,12,3575,A,monthly,646,3089.205882,1619.789474,1469.416409,171.752322,0,5.544891641,0.417956656,0,0,0.270897833,59634,6164,0,15,255,2911.490712,1614.244582,1297.24613,118,97149,M,35,37,2,1,0,0,121947,0.705,8541,131,2.735,3667.5
7965,71460,12,5955,A,monthly,326,1376.193252,805.7638037,570.4294479,89.17791411,0,5.113496933,0.18404908,0,0,0.13190184,27211,7268,0,15,160,1281.717791,800.6503067,481.0674847,27,76721,M,54,55,2,0,0,0,157042,0.339,8743,111,2.115,3776.5
7966,473280,60,7888,D,monthly,254,1551.240157,826.5905512,724.6496063,0,0,8.358267717,0.295275591,0,0,0.169291339,41501,0,0,15,326,1542.586614,818.2322835,724.3543307,24,25909,F,32,32,1,0,0,0,387570,1,9897,140,1.78,18708.5
7990,144960,48,3020,C,monthly,601,3293.592346,1671.121464,1622.470882,202.4725458,0,8.269550749,0.424292845,0,0,0.242928453,33314,7158,0,15,218,3082.425957,1662.851913,1419.574043,93,29245,F,32,32,1,0,0,0,81344,0.553,8899,149,3.635,2737
7997,160656,24,6694,C,monthly,651,2725.863287,1436.384025,1289.479263,0,0,6.176651306,0.437788018,0,0,0.224270353,67115,0,0,15,127,2719.248848,1430.207373,1289.041475,106,95643,F,29,29,1,0,0,0,92084,0.467,10124,141,0.52,4063
8026,128268,36,3563,C,monthly,170,1283.258824,783.7588235,499.5,0,0,4.429411765,0.088235294,0,0,0.105882353,27315,0,0,15,212,1278.741176,779.3294118,499.4117647,12,48338,M,57,57,1,1,0,0,159617,0.852,9198,131,3.79,5964
8027,77640,12,6470,A,weekly,333,2388.432432,1240.501502,1147.930931,0,0,8.102102102,0.540540541,0,0,0.18018018,48011,0,0,30,276,2379.78979,1232.399399,1147.39039,44,30826,M,32,32,1,0,0,0,105606,0.53,8254,97,3.23,2245.5
8038,35856,24,1494,C,monthly,519,1453.579961,801.2870906,652.2928709,120.5780347,0,6.882466281,0.346820809,0,0,0.183044316,22130,5215,0,15,293,1325.77264,794.4046243,531.3680154,55,77334,F,32,32,1,1,0,0,162580,0.728,9538,111,1.655,5744.5
8039,93600,24,3900,A,monthly,308,1402.935065,744.0551948,658.8798701,17.43506494,52.4512987,6.480519481,0.194805195,0,0,0.178571429,9130,1074,3231,15,83,1326.373377,737.5746753,588.7987013,31,26236,M,27,27,1,1,0,0,81344,0.553,8899,149,3.635,2737
8041,140400,36,3900,A,monthly,392,1261.790816,666.9566327,594.8341837,0,0,7.056122449,0.191326531,0,0,0.114795918,19515,0,0,15,180,1254.543367,659.9005102,594.6428571,27,28272,M,58,58,1,1,0,0,1204953,1,12541,167,0.315,92392
8051,208320,48,4340,A,weekly,479,1674.169102,883.2045929,790.9645094,0,0,5.876826722,0.688935282,0,0,0.177453027,38799,0,0,30,242,1667.60334,877.3277662,790.2755741,59,44213,F,31,35,2,0,0,0,1204953,1,12541,167,0.315,92392
8073,49320,12,4110,B,after_transaction,167,3095.023952,1594.437126,1500.586826,20.80838323,0,5.77245509,2.994011976,0,0,0.293413174,23762,695,0,100,177,3065.449102,1588.664671,1476.784431,34,15674,F,54,54,1,0,0,0,122603,0.8,8991,128,1.655,5235.5
8085,260400,60,4340,D,monthly,557,2244.962298,1141.378815,1103.583483,26.31238779,0,4.429084381,0.403949731,0,0,0.228007181,22096,916,0,15,93,2213.816876,1136.949731,1076.867145,78,21055,F,49,49,1,0,0,0,182027,0.564,8746,90,3.52,4394
8092,56100,60,935,C,monthly,405,647.5382716,342.7876543,304.7506173,138.1333333,0,2.451851852,0.296296296,0,0,0.167901235,7331,6216,0,15,65,506.6567901,340.3358025,166.3209877,39,15407,M,41,41,1,0,0,0,387570,1,9897,140,1.78,18708.5
8094,220428,36,6123,C,monthly,166,2776.192771,1534.144578,1242.048193,34.12650602,0,6.168674699,0.090361446,0,0,0.120481928,35380,5665,0,15,232,2735.807229,1527.975904,1207.831325,13,48503,M,37,37,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
8114,99300,60,1655,C,monthly,671,1305.536513,676.757079,628.7794337,159.8271237,0,4.464977645,0.380029806,0,0,0.214605067,15287,5958,0,15,121,1140.864382,672.2921013,468.5722802,88,32199,F,26,26,1,0,0,0,108871,0.621,8444,106,3.335,2450
8127,155880,24,6495,A,monthly,641,2710.898596,1390.205928,1320.692668,207.301092,0,6.716068643,0.374414977,0,0,0.221528861,23820,8305,0,15,291,2496.50702,1383.48986,1113.017161,92,44565,F,31,31,2,1,0,0,114006,0.623,9065,123,4.895,4156.5
8129,74736,36,2076,A,monthly,399,1375.60401,729.4586466,646.1453634,123.9899749,0,4.476190476,0.30075188,0,0,0.167919799,18299,6184,0,15,158,1246.837093,724.9824561,521.8546366,39,33244,M,34,34,1,1,0,0,77917,0.535,8390,132,2.545,2101
8158,238716,36,6631,C,weekly,503,2564.109344,1364.59841,1199.510934,208.584493,0,8.479125249,0.715705765,0,0,0.210735586,36616,9538,0,30,316,2346.33002,1356.119284,990.2107356,67,83069,M,35,35,1,0,0,0,78955,0.59,9060,124,2.07,1686
8159,29784,24,1241,A,monthly,125,666.56,484.96,181.6,0,0,2.376,0,0,0,0.096,11300,0,0,0,129,664.184,482.584,181.6,9,37920,F,30,28,2,0,0,0,170449,1,10787,131,2.845,6151
8169,97980,60,1633,C,monthly,623,806.4382022,416.0882825,390.3499197,55.16532905,0,3.304975923,0.385232745,0,0,0.219903692,10038,2148,0,15,90,747.5826645,412.7833066,334.7993579,85,16039,F,19,19,1,0,0,0,45714,0.556,8843,113,3.2,853
8173,80340,12,6695,A,monthly,319,2520.84953,1400.45768,1120.39185,0,0,8.231974922,0.235109718,0,0,0.163009404,32715,0,0,15,342,2512.382445,1392.225705,1120.15674,38,89343,F,23,22,2,0,0,1,75637,0.365,9622,154,0.495,3502
8225,36204,12,3017,D,monthly,478,1357.008368,681.4644351,675.5439331,0,0,12.84309623,0.345188285,0.052301255,0.006276151,0.240585774,29641,0,0,15,81,1343.767782,668.6213389,675.1464435,56,2831,M,61,61,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
8260,224604,36,6239,A,monthly,519,2605.05395,1341.337187,1263.716763,0,0,6.566473988,0.346820809,0,0,0.179190751,35019,0,0,15,162,2598.140655,1334.770713,1263.369942,65,40287,M,23,21.5,2,0,0,1,51313,0.592,8930,108,3.85,1390
8261,87840,24,3660,A,monthly,124,1301.991935,827.7983871,474.1935484,0,0,9.935483871,0,0,0,0.137096774,22000,0,0,0,419,1292.056452,817.8629032,474.1935484,9,43848,F,19,16.5,2,0,0,0,53921,0.413,8598,123,2.98,1736
8268,8616,24,359,C,monthly,372,845.2607527,461.8521505,383.4086022,37.6155914,0,5.094086022,0.282258065,0,0,0.212365591,11984,1999,0,15,188,802.2688172,456.7580645,345.5107527,43,29184,M,24,24,1,0,0,0,108871,0.621,8444,106,3.335,2450
8316,134784,24,5616,A,monthly,288,1781.715278,919.0138889,862.7013889,0,0,10.06597222,0.3125,0,0,0.190972222,10715,0,0,15,166,1771.336806,908.9479167,862.3888889,32,16219,F,59,59,1,0,0,0,285387,0.899,10177,81,7.175,9993
8320,309660,60,5161,C,monthly,136,1519.183824,924.3308824,594.8529412,0,0,5.448529412,0,0,0,0.125,26400,0,0,0,246,1513.735294,918.8823529,594.8529412,9,44808,F,41,42,2,0,0,0,121947,0.705,8541,131,2.735,3667.5
8321,89040,60,1484,C,monthly,392,763.747449,419.25,344.497449,143.6938776,0,7.596938776,0.344387755,0,0,0.221938776,8956,7041,0,15,214,612.1122449,411.6530612,200.4591837,44,29306,F,29,26,2,0,0,0,148545,0.535,8909,113,4.78,3525
8327,247728,48,5161,C,weekly,215,2816.762791,1530.595349,1286.167442,57.26511628,0,11.88372093,0.418604651,0,0,0.23255814,79512,4104,0,30,485,2747.195349,1518.711628,1228.483721,32,52552,M,20,20,1,0,0,1,1204953,1,12541,167,0.315,92392
8330,7656,24,319,A,monthly,367,1420.621253,759.8337875,660.7874659,80.82833787,0,9.059945504,0.286103542,0,0,0.220708447,25943,3708,0,15,337,1330.446866,750.773842,579.6730245,44,36353,F,37,38.5,2,0,0,0,78955,0.59,9060,124,2.07,1686
8377,417060,60,6951,C,monthly,558,1403.614695,774.3673835,629.2473118,8.401433692,0,6.41218638,0.107526882,0,0,0.132616487,97005,1172,0,15,659,1388.693548,767.9551971,620.7383513,47,80621,F,38,39.5,2,0,0,0,45714,0.556,8843,113,3.2,853
8381,333648,48,6951,D,monthly,311,3958.765273,2139.85209,1818.913183,16.65594855,0,11.96463023,0.337620579,0,0,0.311897106,64373,740,0,15,496,3929.807074,2127.88746,1801.919614,65,99816,F,23,23,1,0,0,0,177686,0.748,10045,135,1.555,6449.5
8405,266220,60,4437,C,monthly,522,1539.67433,806.3850575,733.289272,10.21072797,83.27969349,7.442528736,0.344827586,0,0,0.275862069,29764,410,3344,15,321,1438.396552,798.9425287,639.454023,74,38160,F,34,34,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
8411,220620,60,3677,C,monthly,521,1555.433781,803.0806142,752.353167,133.865643,0,10.21305182,0.37428023,0,0,0.245681382,25934,5812,0,15,219,1410.980806,792.8675624,618.1132438,69,26333,F,56,56,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
8475,21072,24,878,A,monthly,135,351.6148148,290.1333333,61.48148148,0,0,3.362962963,0,0,0,0.111111111,2600,0,0,0,194,348.2518519,286.7703704,61.48148148,9,30867,F,35,35,1,0,0,0,149893,0.674,9753,109,4.825,5568
8489,265320,36,7370,A,monthly,643,1227.37014,641.125972,586.244168,101.3919129,0,7.629860031,0.373250389,0,0,0.230171073,18350,3835,0,15,219,1117.975117,633.496112,484.4790047,75,35290,F,51,50,2,0,0,0,51428,0.527,8402,120,3.54,1049
8492,85860,60,1431,C,monthly,431,752.2900232,421.8097448,330.4802784,91.94199536,0,6.658932715,0.348027842,0,0,0.222737819,9118,4403,0,15,317,653.3410673,415.1508121,238.1902552,49,39220,F,44,44,1,1,0,0,88884,0.467,8507,132,1.725,2416.5
8505,42840,12,3570,A,monthly,265,996.554717,607.2716981,389.2830189,0,0,6.818867925,0.226415094,0,0,0.169811321,16495,0,0,15,256,989.509434,600.4528302,389.0566038,25,57767,M,62,62,1,0,0,0,285387,0.899,10177,81,7.175,9993
8519,74688,12,6224,A,monthly,496,2608.419355,1333.375,1275.044355,331.7177419,0,13.50604839,0.362903226,0,0,0.225806452,45426,13711,0,15,443,2262.832661,1319.868952,942.9637097,56,28933,F,54,51.5,2,0,0,0,87419,0.855,8624,102,2.18,3038.5
8523,93036,12,7753,C,monthly,447,3349.219239,1738.892617,1610.326622,0,0,10.97315436,0.33557047,0,0,0.232662192,71015,0,0,15,442,3337.910515,1727.919463,1609.991051,66,57468,F,19,19,1,0,0,0,387570,1,9897,140,1.78,18708.5
